timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State2,23,4294967295,25.58,1004.36,45.42,62.63,105.38,1
457164,97,141,203,757,2,23,4294967295,25.58,1004.36,45.44,62.49,105.38,1
458160,97,141,203,758,2,23,4294967295,25.58,1004.36,45.46,62.40,105.38,1
459156,97,141,203,758,2,22,4294967295,25.58,1004.36,45.50,62.40,105.21,1
460152,97,141,202,758,2,23,4294967295,25.58,1004.38,45.52,62.26,105.21,1
461148,96,141,202,757,2,23,4294967295,25.58,1004.38,45.54,62.49,105.21,1
462144,96,140,201,757,2,23,4294967295,25.57,1004.38,45.56,62.40,105.21,1
463140,96,140,201,758,2,23,4294967295,25.57,1004.38,45.58,62.35,105.13,1
464136,96,140,201,758,2,23,4294967295,25.57,1004.39,45.61,62.21,105.13,1
465132,95,140,201,758,2,23,4294967295,25.57,1004.39,45.63,62.26,105.13,1
466128,95,140,200,758,2,23,4294967295,25.57,1004.39,45.63,62.17,105.13,1
467124,95,139,200,758,2,23,4294967295,25.57,1004.39,45.66,62.26,105.13,1
468120,95,139,200,758,2,25,4294967295,25.57,1004.39,45.66,62.26,105.13,1
469116,95,140,199,758,2,23,4294967295,25.57,1004.39,45.67,62.17,105.21,1
470112,95,139,199,758,2,23,4294967295,25.57,1004.38,45.67,62.21,105.13,1
471108,94,139,199,757,2,23,4294967295,25.57,1004.39,45.66,62.26,105.04,1
472104,94,139,199,757,2,23,4294967295,25.57,1004.40,45.66,62.26,105.13,1
473100,93,139,198,758,2,23,4294967295,25.57,1004.39,45.66,62.26,105.04,1
474096,93,138,198,757,2,23,4294967295,25.58,1004.40,45.66,62.17,105.04,1
475092,93,139,198,757,2,23,4294967295,25.58,1004.40,45.66,62.07,104.96,1
476088,93,139,198,757,2,23,4294967295,25.58,1004.41,45.67,61.89,104.96,1
477084,93,139,197,758,2,23,4294967295,25.58,1004.41,45.68,62.07,105.04,1
478080,93,139,197,758,2,23,4294967295,25.58,1004.40,45.68,62.21,105.13,1
479076,92,139,197,757,2,24,4294967295,25.58,1004.39,45.67,62.12,105.13,1
480072,93,138,197,758,2,23,4294967295,25.58,1004.39,45.68,62.12,105.13,1
481068,92,138,196,758,2,23,4294967295,25.58,1004.39,45.69,62.35,105.04,1
482064,92,138,196,758,2,22,4294967295,25.58,1004.40,45.69,62.17,105.04,1
483060,92,138,196,758,2,23,4294967295,25.58,1004.40,45.70,62.21,105.13,1
484056,92,138,196,757,2,24,4294967295,25.59,1004.39,45.69,62.21,105.13,1
485052,92,138,195,758,2,23,4294967295,25.59,1004.39,45.70,62.17,105.13,1
486048,91,138,196,757,2,23,4294967295,25.59,1004.39,45.69,61.89,105.13,1
487044,92,138,195,757,2,23,4294967295,25.59,1004.39,45.70,62.12,105.13,1
488040,91,137,195,757,2,23,4294967295,25.59,1004.39,45.70,62.21,105.04,1
489036,91,137,195,757,2,23,4294967295,25.59,1004.40,45.69,62.17,105.13,1
490032,91,137,195,757,2,23,4294967295,25.59,1004.39,45.69,62.07,105.13,1
491028,91,137,195,757,2,23,4294967295,25.59,1004.39,45.69,62.21,105.13,1
492024,91,137,195,757,2,23,4294967295,25.59,1004.39,45.69,62.12,105.04,1
493020,91,137,194,758,2,23,4294967295,25.60,1004.40,45.70,62.07,104.96,1
494016,91,137,194,757,2,26,4294967295,25.60,1004.41,45.71,62.07,104.96,1
495012,91,137,194,758,2,23,4294967295,25.60,1004.41,45.70,62.26,105.04,1
496008,91,137,194,757,2,23,4294967295,25.60,1004.40,45.69,61.89,105.04,1
497004,90,136,194,757,2,23,4294967295,25.60,1004.40,45.68,62.17,105.04,1
498000,90,136,193,757,2,23,4294967295,25.60,1004.40,45.65,62.21,105.13,1
498996,90,137,193,758,3,23,4294967295,25.60,1004.39,45.64,62.17,105.13,1
499992,90,137,193,757,2,22,4294967295,25.60,1004.39,45.64,62.07,105.13,1
500988,90,137,193,757,2,23,4294967295,25.60,1004.39,45.64,62.07,105.04,1
501984,90,136,193,757,2,23,4294967295,25.60,1004.40,45.64,62.17,105.13,1
502980,90,136,193,757,2,22,4294967295,25.61,1004.39,45.65,62.17,105.04,1
503976,90,136,193,758,2,22,4294967295,25.61,1004.40,45.64,62.03,105.04,1
504972,90,136,193,757,2,23,4294967295,25.61,1004.40,45.64,62.07,105.04,1
505968,90,136,192,758,2,23,4294967295,25.61,1004.40,45.63,61.98,105.04,1
506964,90,136,192,757,2,23,4294967295,25.61,1004.40,45.64,62.35,105.13,1
507960,90,136,192,757,2,23,4294967295,25.61,1004.39,45.62,62.35,105.13,1
508956,89,136,192,758,2,24,4294967295,25.61,1004.39,45.62,62.44,105.13,1
509952,90,136,192,757,2,23,4294967295,25.61,1004.39,45.63,62.35,105.13,1
510948,89,135,192,758,2,23,4294967295,25.61,1004.39,45.62,62.07,105.21,1
511944,90,136,192,757,2,24,4294967295,25.61,1004.38,45.64,62.17,105.21,1
512940,90,136,192,757,2,23,4294967295,25.61,1004.38,45.62,62.03,105.21,1
513936,90,136,192,757,2,23,4294967295,25.61,1004.38,45.64,62.21,105.13,1
514932,90,136,192,758,2,22,4294967295,25.62,1004.39,45.64,62.30,105.13,1
515928,90,136,191,758,2,23,4294967295,25.62,1004.39,45.62,62.21,105.13,1
516924,90,136,192,758,2,23,4294967295,25.62,1004.39,45.61,62.35,105.04,1
517920,89,136,191,757,2,23,4294967295,25.62,1004.40,45.62,62.17,104.96,1
518916,90,136,191,757,2,23,4294967295,25.62,1004.41,45.60,62.17,105.04,1
519912,89,135,191,757,2,23,4294967295,25.62,1004.40,45.61,62.26,105.04,1
520908,89,136,191,757,2,23,4294967295,25.62,1004.40,45.59,62.44,105.04,1
521904,89,135,191,757,2,23,4294967295,25.62,1004.40,45.60,62.44,105.04,1
522900,90,136,191,757,2,23,4294967295,25.62,1004.40,45.58,62.30,105.04,1
523896,89,135,191,757,2,23,4294967295,25.62,1004.40,45.58,62.26,105.04,1
524892,89,135,191,758,2,23,4294967295,25.62,1004.40,45.59,62.35,105.04,1
525888,90,135,190,757,2,23,4294967295,25.62,1004.40,45.58,62.35,104.96,1
526884,90,135,190,757,2,23,4294967295,25.62,1004.41,45.58,62.30,105.04,1
527880,89,135,190,757,2,23,4294967295,25.62,1004.40,45.59,62.26,105.04,1
528876,90,135,191,757,3,23,4294967295,25.62,1004.40,45.58,62.17,105.04,1
529872,89,135,191,757,2,23,4294967295,25.62,1004.40,45.57,62.44,105.04,1
530868,89,135,190,757,2,23,4294967295,25.62,1004.40,45.56,62.21,105.04,1
531864,90,135,190,757,2,23,4294967295,25.62,1004.40,45.56,62.26,104.96,1
532860,89,135,190,757,2,23,4294967295,25.62,1004.41,45.55,62.35,104.96,1
533856,90,135,190,757,2,23,4294967295,25.62,1004.41,45.54,62.26,104.88,1
534852,90,134,190,756,2,23,4294967295,25.63,1004.42,45.55,62.49,104.79,1
535848,89,135,190,758,2,23,4294967295,25.63,1004.43,45.55,62.26,104.79,1
536844,89,135,190,757,2,23,4294967295,25.63,1004.43,45.55,62.44,104.71,1
537840,90,135,190,758,2,23,4294967295,25.63,1004.44,45.55,62.44,104.71,1
538836,90,135,190,758,2,23,4294967295,25.63,1004.44,45.53,62.26,104.79,1
539832,89,135,190,757,2,23,4294967295,25.63,1004.43,45.53,62.44,104.79,1
540828,89,135,190,757,2,23,4294967295,25.63,1004.43,45.54,62.44,104.71,1
541824,90,135,190,757,2,24,4294967295,25.63,1004.44,45.54,62.72,104.71,1
542820,90,134,190,758,2,23,4294967295,25.63,1004.44,45.53,62.26,104.63,1
543816,90,135,190,757,2,23,4294967295,25.63,1004.45,45.53,62.58,104.63,1
544812,90,135,190,757,2,23,4294967295,25.63,1004.45,45.55,62.40,104.63,1
545808,90,135,190,758,2,23,4294967295,25.63,1004.45,45.55,62.26,104.63,1
546804,90,135,189,757,2,23,4294967295,25.63,1004.45,45.54,62.44,104.63,1
547800,90,135,190,757,2,22,4294967295,25.63,1004.45,45.55,62.35,104.63,1
548796,90,134,189,757,2,23,4294967295,25.64,1004.45,45.55,62.35,104.63,1
549792,90,135,189,757,2,23,4294967295,25.64,1004.45,45.55,62.35,104.63,1
550788,90,135,190,757,2,22,4294967295,25.63,1004.45,45.55,62.40,104.63,1
551784,90,134,190,757,3,23,4294967295,25.64,1004.45,45.54,62.53,104.63,1
552780,90,135,190,757,2,23,4294967295,25.64,1004.45,45.54,62.26,104.63,1
553776,90,134,190,758,2,23,4294967295,25.64,1004.45,45.55,62.26,104.63,1
554772,90,134,190,757,2,23,4294967295,25.64,1004.45,45.55,62.44,104.71,1
555768,90,135,190,758,2,22,4294967295,25.64,1004.44,45.54,62.53,104.71,1
556764,90,135,190,757,2,23,4294967295,25.64,1004.44,45.53,62.44,104.71,1
557760,90,134,190,757,2,23,4294967295,25.64,1004.44,45.54,62.63,104.71,1
558756,90,135,189,757,2,27,4294967295,25.64,1004.44,45.52,62.30,104.71,1
559752,91,134,190,758,2,23,4294967295,25.64,1004.44,45.54,62.44,104.71,1
560748,90,134,190,757,2,23,4294967295,25.64,1004.44,45.52,62.49,104.71,1
561744,91,135,190,758,2,23,4294967295,25.64,1004.44,45.52,62.58,104.71,1
562740,91,135,189,757,2,23,4294967295,25.64,1004.44,45.51,62.44,104.71,1
563736,91,135,190,757,2,23,4294967295,25.64,1004.44,45.52,62.53,104.63,1
564732,91,135,190,757,2,23,4294967295,25.64,1004.45,45.51,62.58,104.71,1
565728,91,135,190,757,2,24,4294967295,25.64,1004.44,45.52,62.44,104.71,1
566724,91,134,189,758,2,23,4294967295,25.64,1004.44,45.51,62.26,104.71,1
567720,91,134,190,757,2,23,4294967295,25.64,1004.44,45.51,62.35,104.79,1
568716,91,135,190,757,2,23,4294967295,25.65,1004.43,45.50,62.44,104.79,1
569712,91,134,190,758,2,23,4294967295,25.65,1004.43,45.51,62.63,104.88,1
570708,90,135,190,757,2,23,4294967295,25.65,1004.42,45.51,62.49,104.88,1
571704,91,134,190,757,2,23,4294967295,25.65,1004.42,45.51,62.53,104.88,1
572700,91,134,190,757,2,23,4294967295,25.65,1004.42,45.51,62.40,104.96,1
573696,91,134,189,757,2,24,4294967295,25.65,1004.41,45.52,62.63,105.04,1
574692,91,134,189,758,2,23,4294967295,25.65,1004.40,45.51,62.58,104.96,1
575688,90,134,189,758,2,23,4294967295,25.64,1004.41,45.50,62.49,105.04,1
576684,91,134,189,757,2,23,4294967295,25.64,1004.40,45.52,62.49,105.04,1
577680,91,134,190,757,2,23,4294967295,25.64,1004.40,45.51,62.44,105.04,1
578676,91,134,190,757,2,23,4294967295,25.64,1004.40,45.51,62.40,105.04,1
579672,91,134,189,757,2,23,4294967295,25.65,1004.40,45.50,62.35,105.04,1
580668,91,134,190,758,2,23,4294967295,25.65,1004.40,45.49,62.63,105.04,1
581664,91,134,190,758,2,26,4294967295,25.65,1004.40,45.50,62.63,105.04,1
582660,91,134,190,757,2,24,4294967295,25.65,1004.40,45.49,62.58,104.96,1
583656,91,134,190,758,2,23,4294967295,25.65,1004.41,45.48,62.72,105.04,1
584652,91,134,189,758,2,22,4294967295,25.65,1004.40,45.47,62.63,104.96,1
585648,91,134,190,757,2,23,4294967295,25.65,1004.41,45.48,62.53,104.96,1
586644,91,134,189,758,2,25,4294967295,25.65,1004.41,45.47,62.82,104.96,1
587640,92,134,189,757,2,23,4294967295,25.65,1004.41,45.46,62.77,105.04,1
588636,91,134,189,758,2,24,4294967295,25.65,1004.40,45.46,62.86,104.96,1
589632,91,133,189,758,2,23,4294967295,25.65,1004.41,45.46,62.67,105.04,1
590628,92,133,190,757,2,24,4294967295,25.65,1004.40,45.46,62.77,105.04,1
591624,92,134,190,758,2,24,4294967295,25.65,1004.40,45.47,62.58,105.13,1
592620,92,134,190,757,2,23,4294967295,25.65,1004.39,45.46,62.63,105.13,1
593616,92,134,190,758,2,24,4294967295,25.65,1004.39,45.46,62.44,105.04,1
594612,92,134,190,757,2,23,4294967295,25.65,1004.40,45.46,62.72,105.13,1
595608,92,134,190,757,2,23,4294967295,25.65,1004.39,45.46,62.63,105.21,1
596604,92,134,190,757,2,23,4294967295,25.65,1004.38,45.46,62.77,105.13,1
597600,92,134,190,757,2,23,4294967295,25.65,1004.39,45.46,62.77,105.04,1
598596,92,134,190,757,2,23,4294967295,25.65,1004.40,45.45,62.58,105.04,1
599592,92,134,190,757,2,23,4294967295,25.66,1004.40,45.45,62.82,105.04,1
0,92,134,190,758,2,25,4294967295,25.66,1004.40,45.45,62.58,105.04,1
996,93,134,191,757,2,23,4294967295,25.59,1004.40,45.57,54.09,105.04,1
