2025-05-07 22:32:54,797 - INFO - Training on device: cuda
2025-05-07 22:32:55,902 - INFO - Epoch 01: Loss = 310.9501, Accuracy = 5.59%
2025-05-07 22:32:56,658 - INFO - Epoch 02: Loss = 295.0728, Accuracy = 8.64%
2025-05-07 22:32:57,558 - INFO - Epoch 03: Loss = 283.8693, Accuracy = 9.97%
2025-05-07 22:32:58,200 - INFO - Epoch 04: Loss = 273.1990, Accuracy = 12.31%
2025-05-07 22:32:58,864 - INFO - Epoch 05: Loss = 262.4386, Accuracy = 13.78%
2025-05-07 22:32:59,565 - INFO - Epoch 06: Loss = 252.3951, Accuracy = 17.37%
2025-05-07 22:33:00,256 - INFO - Epoch 07: Loss = 244.6274, Accuracy = 19.25%
2025-05-07 22:33:00,910 - INFO - Epoch 08: Loss = 236.6188, Accuracy = 20.31%
2025-05-07 22:33:01,577 - INFO - Epoch 09: Loss = 230.1588, Accuracy = 23.29%
2025-05-07 22:33:02,404 - INFO - Epoch 10: Loss = 223.2672, Accuracy = 25.97%
2025-05-07 22:33:03,073 - INFO - Epoch 11: Loss = 218.1321, Accuracy = 25.29%
2025-05-07 22:33:03,876 - INFO - Epoch 12: Loss = 211.9572, Accuracy = 27.94%
2025-05-07 22:33:04,611 - INFO - Epoch 13: Loss = 206.5769, Accuracy = 30.31%
2025-05-07 22:33:05,241 - INFO - Epoch 14: Loss = 200.6355, Accuracy = 32.13%
2025-05-07 22:33:05,948 - INFO - Epoch 15: Loss = 194.8886, Accuracy = 32.65%
2025-05-07 22:33:06,622 - INFO - Epoch 16: Loss = 190.0594, Accuracy = 34.99%
2025-05-07 22:33:07,334 - INFO - Epoch 17: Loss = 185.9468, Accuracy = 37.56%
2025-05-07 22:33:08,156 - INFO - Epoch 18: Loss = 181.7581, Accuracy = 38.28%
2025-05-07 22:33:08,900 - INFO - Epoch 19: Loss = 178.2315, Accuracy = 37.15%
2025-05-07 22:33:09,579 - INFO - Epoch 20: Loss = 174.5187, Accuracy = 39.68%
2025-05-07 22:33:10,202 - INFO - Epoch 21: Loss = 172.7159, Accuracy = 39.79%
2025-05-07 22:33:10,881 - INFO - Epoch 22: Loss = 168.9269, Accuracy = 40.73%
2025-05-07 22:33:11,559 - INFO - Epoch 23: Loss = 165.1633, Accuracy = 42.17%
2025-05-07 22:33:12,229 - INFO - Epoch 24: Loss = 161.4997, Accuracy = 42.39%
2025-05-07 22:33:12,932 - INFO - Epoch 25: Loss = 159.9790, Accuracy = 43.60%
2025-05-07 22:33:13,602 - INFO - Epoch 26: Loss = 156.5068, Accuracy = 45.04%
