2025-05-07 22:46:10,791 - INFO - Training on device: cuda
2025-05-07 22:46:11,845 - INFO - Epoch 01: Loss = 295.6339, Accuracy = 3.89%
2025-05-07 22:46:12,443 - INFO - Epoch 02: Loss = 286.3200, Accuracy = 6.08%
2025-05-07 22:46:13,151 - INFO - Epoch 03: Loss = 276.3413, Accuracy = 8.32%
2025-05-07 22:46:13,770 - INFO - Epoch 04: Loss = 266.9460, Accuracy = 10.10%
2025-05-07 22:46:14,352 - INFO - Epoch 05: Loss = 257.1805, Accuracy = 13.41%
2025-05-07 22:46:15,021 - INFO - Epoch 06: Loss = 248.3968, Accuracy = 15.52%
2025-05-07 22:46:15,638 - INFO - Epoch 07: Loss = 240.4631, Accuracy = 18.42%
2025-05-07 22:46:16,227 - INFO - Epoch 08: Loss = 231.1196, Accuracy = 21.52%
2025-05-07 22:46:16,836 - INFO - Epoch 09: Loss = 222.3239, Accuracy = 24.79%
2025-05-07 22:46:17,546 - INFO - Epoch 10: Loss = 214.0013, Accuracy = 26.70%
2025-05-07 22:46:18,282 - INFO - Epoch 11: Loss = 205.4877, Accuracy = 31.33%
2025-05-07 22:46:18,938 - INFO - Epoch 12: Loss = 198.6166, Accuracy = 33.15%
2025-05-07 22:46:19,704 - INFO - Epoch 13: Loss = 190.9443, Accuracy = 34.93%
2025-05-07 22:46:20,445 - INFO - Epoch 14: Loss = 184.0394, Accuracy = 38.20%
2025-05-07 22:46:21,059 - INFO - Epoch 15: Loss = 177.2518, Accuracy = 39.69%
2025-05-07 22:46:21,723 - INFO - Epoch 16: Loss = 170.7312, Accuracy = 41.18%
2025-05-07 22:46:22,293 - INFO - Epoch 17: Loss = 166.2294, Accuracy = 44.21%
2025-05-07 22:46:22,904 - INFO - Epoch 18: Loss = 159.5538, Accuracy = 45.20%
2025-05-07 22:46:23,510 - INFO - Epoch 19: Loss = 154.0723, Accuracy = 47.56%
2025-05-07 22:46:24,082 - INFO - Epoch 20: Loss = 147.4534, Accuracy = 49.67%
2025-05-07 22:46:24,701 - INFO - Epoch 21: Loss = 144.3323, Accuracy = 50.54%
2025-05-07 22:46:25,389 - INFO - Epoch 22: Loss = 137.5586, Accuracy = 53.27%
2025-05-07 22:46:25,978 - INFO - Epoch 23: Loss = 132.7620, Accuracy = 53.97%
2025-05-07 22:46:26,614 - INFO - Epoch 24: Loss = 128.2429, Accuracy = 57.33%
2025-05-07 22:46:27,175 - INFO - Epoch 25: Loss = 122.2876, Accuracy = 57.86%
2025-05-07 22:46:27,879 - INFO - Epoch 26: Loss = 118.7989, Accuracy = 60.22%
2025-05-07 22:46:28,495 - INFO - Epoch 27: Loss = 114.3299, Accuracy = 61.96%
2025-05-07 22:46:29,064 - INFO - Epoch 28: Loss = 109.8998, Accuracy = 62.38%
2025-05-07 22:46:29,869 - INFO - Epoch 29: Loss = 105.4122, Accuracy = 62.79%
2025-05-07 22:46:30,676 - INFO - Epoch 30: Loss = 102.5905, Accuracy = 64.36%
