2025-05-12 09:12:57,545 - INFO - Training on device: cuda
2025-05-12 09:13:07,446 - INFO - Epoch 01: Loss = 10240.8949, Accuracy = 3.77%
2025-05-12 09:13:16,972 - INFO - Epoch 02: Loss = 8778.9205, Accuracy = 6.77%
2025-05-12 09:13:26,754 - INFO - Epoch 03: Loss = 7846.0102, Accuracy = 9.49%
2025-05-12 09:13:36,485 - INFO - Epoch 04: Loss = 7094.7666, Accuracy = 14.81%
2025-05-12 09:13:46,280 - INFO - Epoch 05: Loss = 6550.3324, Accuracy = 20.53%
2025-05-12 09:13:55,912 - INFO - Epoch 06: Loss = 6124.1962, Accuracy = 26.46%
2025-05-12 09:14:05,547 - INFO - Epoch 07: Loss = 5788.1846, Accuracy = 31.31%
2025-05-12 09:14:15,561 - INFO - Epoch 08: Loss = 5532.4922, Accuracy = 35.39%
2025-05-12 09:14:25,419 - INFO - Epoch 09: Loss = 5364.9239, Accuracy = 37.83%
2025-05-12 09:14:35,034 - INFO - Epoch 10: Loss = 5245.4300, Accuracy = 39.50%
2025-05-12 09:14:44,793 - INFO - Epoch 11: Loss = 5143.4177, Accuracy = 40.97%
2025-05-12 09:14:54,447 - INFO - Epoch 12: Loss = 5059.5400, Accuracy = 42.68%
2025-05-12 09:15:04,247 - INFO - Epoch 13: Loss = 5001.2225, Accuracy = 43.99%
2025-05-12 09:15:13,983 - INFO - Epoch 14: Loss = 4975.4234, Accuracy = 44.61%
2025-05-12 09:15:23,668 - INFO - Epoch 15: Loss = 4991.7918, Accuracy = 44.90%
2025-05-12 09:15:33,342 - INFO - Epoch 16: Loss = 4982.9631, Accuracy = 45.22%
2025-05-12 09:15:42,995 - INFO - Epoch 17: Loss = 4953.2419, Accuracy = 45.75%
2025-05-12 09:15:52,668 - INFO - Epoch 18: Loss = 4949.4572, Accuracy = 45.86%
2025-05-12 09:16:02,352 - INFO - Epoch 19: Loss = 4941.9884, Accuracy = 46.15%
2025-05-12 09:16:12,046 - INFO - Epoch 20: Loss = 4922.4320, Accuracy = 46.56%
2025-05-12 09:16:21,778 - INFO - Epoch 21: Loss = 4915.9584, Accuracy = 46.70%
