2025-05-07 22:46:33,353 - INFO - Training on device: cuda
2025-05-07 22:46:36,961 - INFO - Epoch 01: Loss = 317.0850, Accuracy = 5.47%
2025-05-07 22:46:40,039 - INFO - Epoch 02: Loss = 307.7589, Accuracy = 7.40%
2025-05-07 22:46:43,127 - INFO - Epoch 03: Loss = 303.8220, Accuracy = 7.59%
2025-05-07 22:46:46,069 - INFO - Epoch 04: Loss = 299.2017, Accuracy = 7.21%
2025-05-07 22:46:49,038 - INFO - Epoch 05: Loss = 293.7356, Accuracy = 7.32%
2025-05-07 22:46:52,046 - INFO - Epoch 06: Loss = 287.7776, Accuracy = 7.81%
2025-05-07 22:46:55,026 - INFO - Epoch 07: Loss = 281.4243, Accuracy = 9.10%
2025-05-07 22:46:58,159 - INFO - Epoch 08: Loss = 277.7469, Accuracy = 8.95%
2025-05-07 22:47:01,360 - INFO - Epoch 09: Loss = 274.4532, Accuracy = 8.87%
2025-05-07 22:47:04,406 - INFO - Epoch 10: Loss = 272.0676, Accuracy = 9.82%
2025-05-07 22:47:07,537 - INFO - Epoch 11: Loss = 269.1572, Accuracy = 10.15%
2025-05-07 22:47:10,657 - INFO - Epoch 12: Loss = 261.7074, Accuracy = 9.97%
2025-05-07 22:47:13,799 - INFO - Epoch 13: Loss = 256.6089, Accuracy = 10.72%
2025-05-07 22:47:16,889 - INFO - Epoch 14: Loss = 254.1142, Accuracy = 10.99%
2025-05-07 22:47:19,992 - INFO - Epoch 15: Loss = 248.0145, Accuracy = 11.89%
2025-05-07 22:47:23,151 - INFO - Epoch 16: Loss = 245.8044, Accuracy = 11.78%
2025-05-07 22:47:26,180 - INFO - Epoch 17: Loss = 244.5505, Accuracy = 11.78%
2025-05-07 22:47:29,133 - INFO - Epoch 18: Loss = 240.2731, Accuracy = 12.87%
2025-05-07 22:47:32,297 - INFO - Epoch 19: Loss = 238.1619, Accuracy = 12.19%
2025-05-07 22:47:35,445 - INFO - Epoch 20: Loss = 233.5771, Accuracy = 13.33%
2025-05-07 22:47:38,591 - INFO - Epoch 21: Loss = 234.5593, Accuracy = 13.82%
2025-05-07 22:47:41,802 - INFO - Epoch 22: Loss = 232.2529, Accuracy = 13.40%
2025-05-07 22:47:44,868 - INFO - Epoch 23: Loss = 230.0772, Accuracy = 14.12%
2025-05-07 22:47:48,049 - INFO - Epoch 24: Loss = 226.7274, Accuracy = 15.18%
2025-05-07 22:47:51,042 - INFO - Epoch 25: Loss = 229.4389, Accuracy = 14.16%
2025-05-07 22:47:54,105 - INFO - Epoch 26: Loss = 226.6173, Accuracy = 15.21%
2025-05-07 22:47:57,064 - INFO - Epoch 27: Loss = 223.6087, Accuracy = 15.48%
2025-05-07 22:48:00,238 - INFO - Epoch 28: Loss = 221.1808, Accuracy = 17.14%
2025-05-07 22:48:03,488 - INFO - Epoch 29: Loss = 218.7177, Accuracy = 17.29%
2025-05-07 22:48:06,526 - INFO - Epoch 30: Loss = 217.0473, Accuracy = 17.89%
2025-05-07 22:48:09,687 - INFO - Epoch 31: Loss = 211.2935, Accuracy = 18.20%
2025-05-07 22:48:12,729 - INFO - Epoch 32: Loss = 212.4472, Accuracy = 19.10%
2025-05-07 22:48:15,845 - INFO - Epoch 33: Loss = 211.1916, Accuracy = 18.84%
2025-05-07 22:48:18,749 - INFO - Epoch 34: Loss = 211.4158, Accuracy = 18.38%
2025-05-07 22:48:22,176 - INFO - Epoch 35: Loss = 206.1555, Accuracy = 19.71%
2025-05-07 22:48:25,149 - INFO - Epoch 36: Loss = 206.0890, Accuracy = 20.23%
2025-05-07 22:48:28,233 - INFO - Epoch 37: Loss = 208.6491, Accuracy = 18.61%
2025-05-07 22:48:31,242 - INFO - Epoch 38: Loss = 209.2259, Accuracy = 19.59%
2025-05-07 22:48:34,153 - INFO - Epoch 39: Loss = 204.5453, Accuracy = 19.44%
2025-05-07 22:48:37,459 - INFO - Epoch 40: Loss = 202.8568, Accuracy = 21.03%
2025-05-07 22:48:40,566 - INFO - Epoch 41: Loss = 206.7218, Accuracy = 19.59%
2025-05-07 22:48:43,599 - INFO - Epoch 42: Loss = 199.2052, Accuracy = 22.88%
2025-05-07 22:48:46,769 - INFO - Epoch 43: Loss = 198.0969, Accuracy = 22.12%
2025-05-07 22:48:49,856 - INFO - Epoch 44: Loss = 198.6341, Accuracy = 23.22%
2025-05-07 22:48:53,096 - INFO - Epoch 45: Loss = 195.6391, Accuracy = 23.25%
2025-05-07 22:48:56,183 - INFO - Epoch 46: Loss = 196.9977, Accuracy = 23.90%
2025-05-07 22:48:59,311 - INFO - Epoch 47: Loss = 197.0808, Accuracy = 22.65%
2025-05-07 22:49:02,396 - INFO - Epoch 48: Loss = 198.8292, Accuracy = 23.52%
2025-05-07 22:49:05,332 - INFO - Epoch 49: Loss = 195.4763, Accuracy = 22.27%
2025-05-07 22:49:08,385 - INFO - Epoch 50: Loss = 195.7407, Accuracy = 23.10%
2025-05-07 22:49:11,696 - INFO - Epoch 51: Loss = 189.8206, Accuracy = 25.33%
2025-05-07 22:49:14,001 - INFO - Epoch 52: Loss = 190.6976, Accuracy = 23.82%
2025-05-07 22:49:15,601 - INFO - Epoch 53: Loss = 191.8441, Accuracy = 24.95%
2025-05-07 22:49:16,262 - INFO - Epoch 54: Loss = 185.7587, Accuracy = 26.84%
2025-05-07 22:49:16,986 - INFO - Epoch 55: Loss = 187.8004, Accuracy = 25.86%
2025-05-07 22:49:17,806 - INFO - Epoch 56: Loss = 183.1838, Accuracy = 27.67%
2025-05-07 22:49:18,647 - INFO - Epoch 57: Loss = 189.3100, Accuracy = 24.24%
2025-05-07 22:49:19,313 - INFO - Epoch 58: Loss = 183.1767, Accuracy = 26.24%
2025-05-07 22:49:19,988 - INFO - Epoch 59: Loss = 184.0054, Accuracy = 28.20%
2025-05-07 22:49:20,769 - INFO - Epoch 60: Loss = 184.9563, Accuracy = 26.80%
2025-05-07 22:49:21,502 - INFO - Epoch 61: Loss = 177.8495, Accuracy = 28.65%
2025-05-07 22:49:22,192 - INFO - Epoch 62: Loss = 183.1276, Accuracy = 27.33%
2025-05-07 22:49:22,950 - INFO - Epoch 63: Loss = 179.3289, Accuracy = 28.88%
2025-05-07 22:49:23,749 - INFO - Epoch 64: Loss = 178.4990, Accuracy = 28.92%
2025-05-07 22:49:24,507 - INFO - Epoch 65: Loss = 180.2522, Accuracy = 29.26%
2025-05-07 22:49:25,297 - INFO - Epoch 66: Loss = 177.9827, Accuracy = 28.39%
2025-05-07 22:49:26,024 - INFO - Epoch 67: Loss = 175.8848, Accuracy = 30.62%
2025-05-07 22:49:26,749 - INFO - Epoch 68: Loss = 179.4705, Accuracy = 28.16%
2025-05-07 22:49:27,596 - INFO - Epoch 69: Loss = 171.4034, Accuracy = 31.18%
2025-05-07 22:49:28,309 - INFO - Epoch 70: Loss = 170.3503, Accuracy = 30.73%
2025-05-07 22:49:29,567 - INFO - Epoch 71: Loss = 172.3151, Accuracy = 31.41%
2025-05-07 22:49:30,581 - INFO - Epoch 72: Loss = 168.9661, Accuracy = 32.28%
2025-05-07 22:49:31,489 - INFO - Epoch 73: Loss = 174.0447, Accuracy = 30.24%
2025-05-07 22:49:32,336 - INFO - Epoch 74: Loss = 170.2397, Accuracy = 31.52%
