2025-05-07 21:48:30,217 - INFO - Training on device: cuda
2025-05-07 21:48:43,274 - INFO - Epoch 01: Loss = 16187.5223, Accuracy = 17.42%
2025-05-07 21:48:55,973 - INFO - Epoch 02: Loss = 7836.7770, Accuracy = 52.33%
2025-05-07 21:49:08,744 - INFO - Epoch 03: Loss = 4889.0256, Accuracy = 70.27%
2025-05-07 21:49:21,786 - INFO - Epoch 04: Loss = 3803.4201, Accuracy = 77.02%
2025-05-07 21:49:34,742 - INFO - Epoch 05: Loss = 3064.4719, Accuracy = 81.55%
2025-05-07 21:49:47,532 - INFO - Epoch 06: Loss = 2872.6111, Accuracy = 82.64%
2025-05-07 21:50:00,378 - INFO - Epoch 07: Loss = 2786.6727, Accuracy = 83.40%
2025-05-07 21:50:13,263 - INFO - Epoch 08: Loss = 2476.2633, Accuracy = 85.03%
2025-05-07 21:50:26,382 - INFO - Epoch 09: Loss = 2448.3423, Accuracy = 85.32%
2025-05-07 21:50:39,571 - INFO - Epoch 10: Loss = 2445.1433, Accuracy = 85.06%
2025-05-07 21:50:52,635 - INFO - Epoch 11: Loss = 2180.0926, Accuracy = 86.71%
2025-05-07 21:51:05,746 - INFO - Epoch 12: Loss = 2090.6710, Accuracy = 87.24%
2025-05-07 21:51:18,689 - INFO - Epoch 13: Loss = 2189.0475, Accuracy = 87.16%
2025-05-07 21:51:31,367 - INFO - Epoch 14: Loss = 2123.4409, Accuracy = 87.48%
2025-05-07 21:51:44,276 - INFO - Epoch 15: Loss = 2096.7379, Accuracy = 88.02%
2025-05-07 21:51:57,113 - INFO - Epoch 16: Loss = 1983.7671, Accuracy = 88.61%
2025-05-07 21:52:10,013 - INFO - Epoch 17: Loss = 1936.6663, Accuracy = 89.12%
2025-05-07 21:52:23,121 - INFO - Epoch 18: Loss = 1783.9984, Accuracy = 89.77%
2025-05-07 21:52:35,934 - INFO - Epoch 19: Loss = 1830.0844, Accuracy = 89.79%
2025-05-07 21:52:48,948 - INFO - Epoch 20: Loss = 1904.2786, Accuracy = 89.86%
2025-05-07 21:53:01,856 - INFO - Epoch 21: Loss = 1766.4058, Accuracy = 90.33%
2025-05-07 21:53:14,750 - INFO - Epoch 22: Loss = 1710.0614, Accuracy = 90.38%
2025-05-07 21:53:27,558 - INFO - Epoch 23: Loss = 1675.3365, Accuracy = 90.96%
2025-05-07 21:53:38,747 - INFO - Epoch 24: Loss = 1681.3215, Accuracy = 90.81%
2025-05-07 21:53:49,967 - INFO - Epoch 25: Loss = 1758.7016, Accuracy = 90.95%
2025-05-07 21:54:01,196 - INFO - Epoch 26: Loss = 1709.1063, Accuracy = 91.07%
2025-05-07 21:54:12,436 - INFO - Epoch 27: Loss = 1607.0992, Accuracy = 91.30%
2025-05-07 21:54:23,794 - INFO - Epoch 28: Loss = 1630.1998, Accuracy = 91.59%
2025-05-07 21:54:36,575 - INFO - Epoch 29: Loss = 1642.4764, Accuracy = 91.61%
2025-05-07 21:54:50,393 - INFO - Epoch 30: Loss = 1584.6537, Accuracy = 91.68%
2025-05-07 21:55:04,287 - INFO - Epoch 31: Loss = 1670.6993, Accuracy = 91.86%
2025-05-07 21:55:18,028 - INFO - Epoch 32: Loss = 1753.0432, Accuracy = 91.64%
2025-05-07 21:55:31,738 - INFO - Epoch 33: Loss = 1633.6791, Accuracy = 92.08%
2025-05-07 21:55:45,550 - INFO - Epoch 34: Loss = 1646.6472, Accuracy = 91.80%
2025-05-07 21:55:59,496 - INFO - Epoch 35: Loss = 1600.0124, Accuracy = 92.11%
2025-05-07 21:56:13,431 - INFO - Epoch 36: Loss = 1694.4361, Accuracy = 91.88%
2025-05-07 21:56:27,410 - INFO - Epoch 37: Loss = 1653.5156, Accuracy = 92.04%
2025-05-07 21:56:41,395 - INFO - Epoch 38: Loss = 1599.3006, Accuracy = 92.13%
2025-05-07 21:56:55,376 - INFO - Epoch 39: Loss = 1639.8695, Accuracy = 92.22%
2025-05-07 21:57:09,292 - INFO - Epoch 40: Loss = 1530.1415, Accuracy = 92.58%
2025-05-07 21:57:23,277 - INFO - Epoch 41: Loss = 1551.9955, Accuracy = 92.51%
2025-05-07 21:57:37,232 - INFO - Epoch 42: Loss = 1489.3217, Accuracy = 92.82%
2025-05-07 21:57:51,214 - INFO - Epoch 43: Loss = 1498.1769, Accuracy = 92.74%
2025-05-07 21:58:05,147 - INFO - Epoch 44: Loss = 1549.1549, Accuracy = 92.78%
2025-05-07 21:58:19,046 - INFO - Epoch 45: Loss = 1385.2517, Accuracy = 93.37%
2025-05-07 21:58:33,011 - INFO - Epoch 46: Loss = 1486.6349, Accuracy = 93.10%
2025-05-07 21:58:46,928 - INFO - Epoch 47: Loss = 1499.9751, Accuracy = 93.33%
2025-05-07 21:59:00,874 - INFO - Epoch 48: Loss = 1506.9922, Accuracy = 93.32%
2025-05-07 21:59:14,866 - INFO - Epoch 49: Loss = 1326.5119, Accuracy = 93.82%
2025-05-07 21:59:28,847 - INFO - Epoch 50: Loss = 1443.2026, Accuracy = 93.62%
2025-05-07 21:59:42,829 - INFO - Epoch 51: Loss = 1383.9261, Accuracy = 93.85%
2025-05-07 21:59:56,792 - INFO - Epoch 52: Loss = 1317.9440, Accuracy = 94.05%
2025-05-07 22:00:10,692 - INFO - Epoch 53: Loss = 1426.8588, Accuracy = 93.65%
2025-05-07 22:00:24,664 - INFO - Epoch 54: Loss = 1363.0868, Accuracy = 94.09%
2025-05-07 22:00:38,593 - INFO - Epoch 55: Loss = 1342.8727, Accuracy = 94.30%
2025-05-07 22:00:52,482 - INFO - Epoch 56: Loss = 1343.7319, Accuracy = 94.20%
2025-05-07 22:01:06,453 - INFO - Epoch 57: Loss = 1379.3421, Accuracy = 93.99%
2025-05-07 22:01:20,279 - INFO - Epoch 58: Loss = 1390.2501, Accuracy = 94.07%
2025-05-07 22:01:34,184 - INFO - Epoch 59: Loss = 1348.4520, Accuracy = 94.06%
2025-05-07 22:01:48,154 - INFO - Epoch 60: Loss = 1446.0691, Accuracy = 94.04%
2025-05-07 22:02:02,104 - INFO - Epoch 61: Loss = 1369.8432, Accuracy = 94.37%
2025-05-07 22:02:16,058 - INFO - Epoch 62: Loss = 1373.1513, Accuracy = 94.15%
2025-05-07 22:02:30,055 - INFO - Epoch 63: Loss = 1414.2450, Accuracy = 94.21%
2025-05-07 22:02:43,533 - INFO - Epoch 64: Loss = 1333.5557, Accuracy = 94.42%
