2025-05-07 20:56:20,212 - INFO - Training on device: cuda
2025-05-07 20:56:28,780 - INFO - Epoch 01: Loss = 15685.9902, Accuracy = 16.69%
2025-05-07 20:56:36,993 - INFO - Epoch 02: Loss = 15329.0106, Accuracy = 14.54%
2025-05-07 20:56:45,199 - INFO - Epoch 03: Loss = 14522.9307, Accuracy = 14.62%
2025-05-07 20:56:53,358 - INFO - Epoch 04: Loss = 13981.1259, Accuracy = 15.42%
2025-05-07 20:57:01,645 - INFO - Epoch 05: Loss = 13520.7114, Accuracy = 16.24%
2025-05-07 20:57:09,900 - INFO - Epoch 06: Loss = 13060.7465, Accuracy = 17.63%
2025-05-07 20:57:18,130 - INFO - Epoch 07: Loss = 12697.1440, Accuracy = 19.02%
2025-05-07 20:57:26,364 - INFO - Epoch 08: Loss = 12310.0245, Accuracy = 21.64%
2025-05-07 20:57:34,607 - INFO - Epoch 09: Loss = 11994.9489, Accuracy = 22.77%
2025-05-07 20:57:42,848 - INFO - Epoch 10: Loss = 11709.8468, Accuracy = 24.30%
2025-05-07 20:57:51,077 - INFO - Epoch 11: Loss = 11600.3604, Accuracy = 24.76%
2025-05-07 20:57:59,414 - INFO - Epoch 12: Loss = 11443.3924, Accuracy = 25.21%
2025-05-07 20:58:07,666 - INFO - Epoch 13: Loss = 11168.2871, Accuracy = 26.80%
2025-05-07 20:58:15,878 - INFO - Epoch 14: Loss = 10995.3733, Accuracy = 27.64%
2025-05-07 20:58:24,119 - INFO - Epoch 15: Loss = 10900.9479, Accuracy = 28.37%
2025-05-07 20:58:32,362 - INFO - Epoch 16: Loss = 10788.9891, Accuracy = 29.40%
2025-05-07 20:58:40,686 - INFO - Epoch 17: Loss = 10692.8778, Accuracy = 30.18%
2025-05-07 20:58:48,895 - INFO - Epoch 18: Loss = 10700.9539, Accuracy = 30.17%
2025-05-07 20:58:57,103 - INFO - Epoch 19: Loss = 10630.8922, Accuracy = 31.10%
2025-05-07 20:59:05,314 - INFO - Epoch 20: Loss = 10546.6487, Accuracy = 31.49%
2025-05-07 20:59:13,540 - INFO - Epoch 21: Loss = 10587.6947, Accuracy = 31.16%
2025-05-07 20:59:21,773 - INFO - Epoch 22: Loss = 10479.3146, Accuracy = 31.21%
2025-05-07 20:59:30,025 - INFO - Epoch 23: Loss = 10447.0502, Accuracy = 31.28%
2025-05-07 20:59:38,278 - INFO - Epoch 24: Loss = 10390.1351, Accuracy = 31.63%
2025-05-07 20:59:46,559 - INFO - Epoch 25: Loss = 10453.5976, Accuracy = 31.73%
2025-05-07 20:59:54,848 - INFO - Epoch 26: Loss = 10458.4786, Accuracy = 32.05%
2025-05-07 21:00:03,111 - INFO - Epoch 27: Loss = 10470.7535, Accuracy = 31.43%
2025-05-07 21:00:11,385 - INFO - Epoch 28: Loss = 10215.5468, Accuracy = 33.06%
2025-05-07 21:00:19,642 - INFO - Epoch 29: Loss = 10132.8014, Accuracy = 33.63%
2025-05-07 21:00:27,882 - INFO - Epoch 30: Loss = 10132.7691, Accuracy = 33.26%
2025-05-07 21:00:36,142 - INFO - Epoch 31: Loss = 10034.1843, Accuracy = 34.36%
2025-05-07 21:00:44,389 - INFO - Epoch 32: Loss = 10256.4265, Accuracy = 33.05%
2025-05-07 21:00:52,645 - INFO - Epoch 33: Loss = 10178.4469, Accuracy = 33.65%
2025-05-07 21:01:00,900 - INFO - Epoch 34: Loss = 10077.1030, Accuracy = 33.82%
2025-05-07 21:01:09,146 - INFO - Epoch 35: Loss = 10077.2184, Accuracy = 33.51%
2025-05-07 21:01:17,391 - INFO - Epoch 36: Loss = 9984.6585, Accuracy = 33.94%
2025-05-07 21:01:25,665 - INFO - Epoch 37: Loss = 9982.5577, Accuracy = 34.12%
2025-05-07 21:01:33,907 - INFO - Epoch 38: Loss = 9958.5253, Accuracy = 35.06%
2025-05-07 21:01:42,160 - INFO - Epoch 39: Loss = 9873.4417, Accuracy = 35.70%
2025-05-07 21:01:50,423 - INFO - Epoch 40: Loss = 9675.6390, Accuracy = 36.89%
2025-05-07 21:01:58,654 - INFO - Epoch 41: Loss = 9635.5375, Accuracy = 36.92%
2025-05-07 21:02:06,897 - INFO - Epoch 42: Loss = 9627.1970, Accuracy = 36.93%
2025-05-07 21:02:15,167 - INFO - Epoch 43: Loss = 9576.0884, Accuracy = 37.25%
2025-05-07 21:02:23,436 - INFO - Epoch 44: Loss = 9593.2162, Accuracy = 36.37%
2025-05-07 21:02:31,719 - INFO - Epoch 45: Loss = 9622.6577, Accuracy = 36.40%
2025-05-07 21:02:40,042 - INFO - Epoch 46: Loss = 10077.6509, Accuracy = 33.59%
2025-05-07 21:02:48,310 - INFO - Epoch 47: Loss = 10004.0170, Accuracy = 35.13%
2025-05-07 21:02:56,596 - INFO - Epoch 48: Loss = 9923.9395, Accuracy = 35.66%
2025-05-07 21:03:04,890 - INFO - Epoch 49: Loss = 9816.3157, Accuracy = 35.63%
2025-05-07 21:03:13,131 - INFO - Epoch 50: Loss = 9863.2991, Accuracy = 34.73%
2025-05-07 21:03:21,395 - INFO - Epoch 51: Loss = 9983.5969, Accuracy = 34.38%
2025-05-07 21:03:29,629 - INFO - Epoch 52: Loss = 9989.0877, Accuracy = 35.01%
2025-05-07 21:03:37,879 - INFO - Epoch 53: Loss = 9852.5019, Accuracy = 35.55%
2025-05-07 21:03:46,136 - INFO - Epoch 54: Loss = 9726.1380, Accuracy = 36.12%
2025-05-07 21:03:54,385 - INFO - Epoch 55: Loss = 9749.9644, Accuracy = 36.55%
2025-05-07 21:04:02,649 - INFO - Epoch 56: Loss = 9696.8918, Accuracy = 36.76%
2025-05-07 21:04:10,883 - INFO - Epoch 57: Loss = 9663.2064, Accuracy = 36.52%
2025-05-07 21:04:19,111 - INFO - Epoch 58: Loss = 9718.2014, Accuracy = 36.06%
2025-05-07 21:04:27,339 - INFO - Epoch 59: Loss = 9773.2981, Accuracy = 35.31%
2025-05-07 21:04:35,198 - INFO - Epoch 60: Loss = 9656.3697, Accuracy = 36.12%
2025-05-07 21:04:42,142 - INFO - Epoch 61: Loss = 9981.5670, Accuracy = 33.75%
2025-05-07 21:04:49,085 - INFO - Epoch 62: Loss = 9898.3517, Accuracy = 34.94%
2025-05-07 21:04:56,021 - INFO - Epoch 63: Loss = 9885.6757, Accuracy = 34.41%
2025-05-07 21:05:02,965 - INFO - Epoch 64: Loss = 9582.5327, Accuracy = 36.68%
