2025-05-06 13:58:49,093 - INFO - ✅ Window-Level Test Accuracy: 22.89%
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,093 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:58:49,094 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: oregano         | Predicted: cumin
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: cabbage         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:58:49,094 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,094 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,094 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: chamomile       | Predicted: brussel_sprouts
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: tomato          | Predicted: tomato
2025-05-06 13:58:49,095 - INFO - True: broccoli        | Predicted: broccoli
2025-05-06 13:58:49,095 - INFO - True: broccoli        | Predicted: broccoli
2025-05-06 13:58:49,095 - INFO - True: broccoli        | Predicted: broccoli
