2025-05-12 08:46:22,313 - INFO - Training on device: cuda
2025-05-12 08:46:31,124 - INFO - Epoch 01: Loss = 10025.3692, Accuracy = 16.15%
2025-05-12 08:46:39,563 - INFO - Epoch 02: Loss = 8092.5412, Accuracy = 18.44%
2025-05-12 08:46:48,024 - INFO - Epoch 03: Loss = 6765.0669, Accuracy = 25.46%
2025-05-12 08:46:56,445 - INFO - Epoch 04: Loss = 5966.0255, Accuracy = 32.97%
2025-05-12 08:47:04,898 - INFO - Epoch 05: Loss = 5492.5765, Accuracy = 40.29%
2025-05-12 08:47:13,335 - INFO - Epoch 06: Loss = 5276.9566, Accuracy = 44.97%
2025-05-12 08:47:21,780 - INFO - Epoch 07: Loss = 5067.2559, Accuracy = 48.26%
2025-05-12 08:47:30,224 - INFO - Epoch 08: Loss = 4851.8940, Accuracy = 51.19%
2025-05-12 08:47:38,680 - INFO - Epoch 09: Loss = 4676.5981, Accuracy = 53.76%
2025-05-12 08:47:47,207 - INFO - Epoch 10: Loss = 4644.8823, Accuracy = 54.50%
2025-05-12 08:47:55,690 - INFO - Epoch 11: Loss = 4638.0658, Accuracy = 55.58%
2025-05-12 08:48:04,156 - INFO - Epoch 12: Loss = 4489.3882, Accuracy = 57.83%
2025-05-12 08:48:12,582 - INFO - Epoch 13: Loss = 4318.0757, Accuracy = 60.16%
2025-05-12 08:48:20,990 - INFO - Epoch 14: Loss = 4281.0121, Accuracy = 60.96%
2025-05-12 08:48:29,415 - INFO - Epoch 15: Loss = 4257.7530, Accuracy = 61.92%
2025-05-12 08:48:37,839 - INFO - Epoch 16: Loss = 4167.6355, Accuracy = 63.11%
2025-05-12 08:48:46,261 - INFO - Epoch 17: Loss = 4195.3387, Accuracy = 63.17%
2025-05-12 08:48:54,784 - INFO - Epoch 18: Loss = 4202.6041, Accuracy = 63.34%
2025-05-12 08:49:03,234 - INFO - Epoch 19: Loss = 4286.7369, Accuracy = 62.64%
2025-05-12 08:49:11,717 - INFO - Epoch 20: Loss = 4312.0525, Accuracy = 61.93%
2025-05-12 08:49:20,147 - INFO - Epoch 21: Loss = 4323.9608, Accuracy = 62.07%
2025-05-12 08:49:29,034 - INFO - Epoch 22: Loss = 4339.4529, Accuracy = 62.73%
2025-05-12 08:49:38,027 - INFO - Epoch 23: Loss = 4337.0673, Accuracy = 63.70%
2025-05-12 08:49:47,020 - INFO - Epoch 24: Loss = 4233.6160, Accuracy = 65.01%
2025-05-12 08:49:56,086 - INFO - Epoch 25: Loss = 4201.1417, Accuracy = 65.12%
2025-05-12 08:50:04,880 - INFO - Epoch 26: Loss = 4158.0443, Accuracy = 65.56%
2025-05-12 08:50:13,490 - INFO - Epoch 27: Loss = 4103.9150, Accuracy = 65.94%
2025-05-12 08:50:22,437 - INFO - Epoch 28: Loss = 4080.0024, Accuracy = 66.31%
2025-05-12 08:50:31,137 - INFO - Epoch 29: Loss = 4077.6386, Accuracy = 66.48%
2025-05-12 08:50:40,091 - INFO - Epoch 30: Loss = 4104.5713, Accuracy = 66.33%
2025-05-12 08:50:48,584 - INFO - Epoch 31: Loss = 4114.3653, Accuracy = 66.34%
2025-05-12 08:50:56,999 - INFO - Epoch 32: Loss = 4088.8737, Accuracy = 66.60%
2025-05-12 08:51:05,440 - INFO - Epoch 33: Loss = 4161.2591, Accuracy = 66.04%
2025-05-12 08:51:13,876 - INFO - Epoch 34: Loss = 4134.5055, Accuracy = 65.89%
2025-05-12 08:51:22,439 - INFO - Epoch 35: Loss = 4169.4597, Accuracy = 65.76%
2025-05-12 08:51:31,451 - INFO - Epoch 36: Loss = 4128.1824, Accuracy = 66.08%
2025-05-12 08:51:40,292 - INFO - Epoch 37: Loss = 4046.8350, Accuracy = 66.45%
2025-05-12 08:51:48,780 - INFO - Epoch 38: Loss = 3993.7882, Accuracy = 66.61%
2025-05-12 08:51:57,192 - INFO - Epoch 39: Loss = 3967.0044, Accuracy = 66.92%
2025-05-12 08:52:05,882 - INFO - Epoch 40: Loss = 3978.3171, Accuracy = 66.97%
2025-05-12 08:52:14,875 - INFO - Epoch 41: Loss = 3906.8357, Accuracy = 67.88%
2025-05-12 08:52:23,896 - INFO - Epoch 42: Loss = 3931.1310, Accuracy = 67.43%
2025-05-12 08:52:32,508 - INFO - Epoch 43: Loss = 3870.5910, Accuracy = 67.82%
2025-05-12 08:52:40,973 - INFO - Epoch 44: Loss = 3841.0217, Accuracy = 67.98%
2025-05-12 08:52:49,607 - INFO - Epoch 45: Loss = 3821.7636, Accuracy = 68.34%
2025-05-12 08:52:58,599 - INFO - Epoch 46: Loss = 3806.6695, Accuracy = 68.96%
2025-05-12 08:53:07,271 - INFO - Epoch 47: Loss = 3791.2346, Accuracy = 69.10%
