2025-05-07 20:46:08,840 - INFO - Training on device: cuda
2025-05-07 20:46:17,226 - INFO - Epoch 01: Loss = 15476.2996, Accuracy = 18.19%
2025-05-07 20:46:25,420 - INFO - Epoch 02: Loss = 15652.8684, Accuracy = 14.18%
2025-05-07 20:46:33,610 - INFO - Epoch 03: Loss = 15057.2564, Accuracy = 14.54%
2025-05-07 20:46:41,802 - INFO - Epoch 04: Loss = 14523.2694, Accuracy = 15.73%
2025-05-07 20:46:49,997 - INFO - Epoch 05: Loss = 14049.0487, Accuracy = 18.03%
2025-05-07 20:46:58,185 - INFO - Epoch 06: Loss = 13747.3095, Accuracy = 17.47%
2025-05-07 20:47:06,378 - INFO - Epoch 07: Loss = 12911.3937, Accuracy = 21.00%
2025-05-07 20:47:14,570 - INFO - Epoch 08: Loss = 12438.5587, Accuracy = 23.21%
2025-05-07 20:47:22,775 - INFO - Epoch 09: Loss = 11979.2545, Accuracy = 25.40%
2025-05-07 20:47:30,848 - INFO - Epoch 10: Loss = 11630.3648, Accuracy = 27.28%
2025-05-07 20:47:39,043 - INFO - Epoch 11: Loss = 11365.3312, Accuracy = 29.26%
2025-05-07 20:47:47,228 - INFO - Epoch 12: Loss = 11117.3586, Accuracy = 31.04%
2025-05-07 20:47:55,413 - INFO - Epoch 13: Loss = 11008.9215, Accuracy = 31.90%
2025-05-07 20:48:03,603 - INFO - Epoch 14: Loss = 10962.8394, Accuracy = 31.62%
2025-05-07 20:48:11,750 - INFO - Epoch 15: Loss = 10912.6680, Accuracy = 31.72%
2025-05-07 20:48:19,955 - INFO - Epoch 16: Loss = 10931.3852, Accuracy = 31.72%
2025-05-07 20:48:28,138 - INFO - Epoch 17: Loss = 10905.5319, Accuracy = 31.46%
2025-05-07 20:48:36,096 - INFO - Epoch 18: Loss = 10781.2221, Accuracy = 32.62%
2025-05-07 20:48:43,915 - INFO - Epoch 19: Loss = 10610.5505, Accuracy = 33.19%
2025-05-07 20:48:51,924 - INFO - Epoch 20: Loss = 10631.1003, Accuracy = 33.37%
2025-05-07 20:49:00,111 - INFO - Epoch 21: Loss = 10628.6365, Accuracy = 32.47%
2025-05-07 20:49:08,284 - INFO - Epoch 22: Loss = 10380.0369, Accuracy = 33.75%
