2025-05-07 20:55:57,395 - INFO - Training on device: cuda
2025-05-07 20:56:04,595 - INFO - Epoch 01: Loss = 14621.6399, Accuracy = 22.70%
2025-05-07 20:56:11,443 - INFO - Epoch 02: Loss = 13358.3132, Accuracy = 21.26%
2025-05-07 20:56:18,301 - INFO - Epoch 03: Loss = 11803.2433, Accuracy = 26.82%
2025-05-07 20:56:25,952 - INFO - Epoch 04: Loss = 10856.3385, Accuracy = 30.91%
2025-05-07 20:56:34,068 - INFO - Epoch 05: Loss = 10177.8350, Accuracy = 33.71%
2025-05-07 20:56:42,231 - INFO - Epoch 06: Loss = 9749.1775, Accuracy = 35.83%
2025-05-07 20:56:50,382 - INFO - Epoch 07: Loss = 9401.8288, Accuracy = 37.21%
2025-05-07 20:56:58,586 - INFO - Epoch 08: Loss = 9031.1488, Accuracy = 38.59%
2025-05-07 20:57:06,707 - INFO - Epoch 09: Loss = 8706.1211, Accuracy = 40.48%
2025-05-07 20:57:14,803 - INFO - Epoch 10: Loss = 8413.8019, Accuracy = 41.89%
2025-05-07 20:57:22,903 - INFO - Epoch 11: Loss = 8282.9669, Accuracy = 42.31%
2025-05-07 20:57:31,035 - INFO - Epoch 12: Loss = 8103.0350, Accuracy = 42.68%
2025-05-07 20:57:39,182 - INFO - Epoch 13: Loss = 7987.8627, Accuracy = 42.94%
2025-05-07 20:57:47,260 - INFO - Epoch 14: Loss = 7902.9959, Accuracy = 43.07%
2025-05-07 20:57:55,465 - INFO - Epoch 15: Loss = 7811.5100, Accuracy = 43.76%
2025-05-07 20:58:03,505 - INFO - Epoch 16: Loss = 7720.3710, Accuracy = 44.41%
2025-05-07 20:58:11,645 - INFO - Epoch 17: Loss = 7643.9577, Accuracy = 45.22%
2025-05-07 20:58:19,776 - INFO - Epoch 18: Loss = 7508.1931, Accuracy = 45.85%
2025-05-07 20:58:27,883 - INFO - Epoch 19: Loss = 7464.1134, Accuracy = 46.05%
2025-05-07 20:58:35,993 - INFO - Epoch 20: Loss = 7377.2664, Accuracy = 46.55%
2025-05-07 20:58:44,165 - INFO - Epoch 21: Loss = 7316.3426, Accuracy = 46.65%
2025-05-07 20:58:52,282 - INFO - Epoch 22: Loss = 7222.6227, Accuracy = 47.06%
2025-05-07 20:59:00,383 - INFO - Epoch 23: Loss = 7093.9658, Accuracy = 47.85%
2025-05-07 20:59:08,492 - INFO - Epoch 24: Loss = 6951.8866, Accuracy = 48.87%
2025-05-07 20:59:16,593 - INFO - Epoch 25: Loss = 6831.4911, Accuracy = 49.57%
2025-05-07 20:59:24,667 - INFO - Epoch 26: Loss = 6680.9802, Accuracy = 50.24%
