2025-05-07 22:36:51,558 - INFO - Training on device: cuda
2025-05-07 22:36:53,377 - INFO - Epoch 01: Loss = 277.4389, Accuracy = 3.46%
2025-05-07 22:36:54,999 - INFO - Epoch 02: Loss = 265.7048, Accuracy = 8.98%
2025-05-07 22:36:56,235 - INFO - Epoch 03: Loss = 256.3168, Accuracy = 12.62%
2025-05-07 22:36:57,853 - INFO - Epoch 04: Loss = 248.2254, Accuracy = 14.37%
2025-05-07 22:36:59,468 - INFO - Epoch 05: Loss = 240.2796, Accuracy = 18.23%
2025-05-07 22:37:01,103 - INFO - Epoch 06: Loss = 232.2561, Accuracy = 20.51%
2025-05-07 22:37:02,713 - INFO - Epoch 07: Loss = 225.1141, Accuracy = 24.32%
2025-05-07 22:37:04,209 - INFO - Epoch 08: Loss = 217.2966, Accuracy = 26.99%
2025-05-07 22:37:05,799 - INFO - Epoch 09: Loss = 210.4213, Accuracy = 30.32%
2025-05-07 22:37:07,300 - INFO - Epoch 10: Loss = 203.7967, Accuracy = 31.46%
2025-05-07 22:37:08,905 - INFO - Epoch 11: Loss = 196.2456, Accuracy = 33.70%
2025-05-07 22:37:10,535 - INFO - Epoch 12: Loss = 189.5703, Accuracy = 36.37%
2025-05-07 22:37:12,084 - INFO - Epoch 13: Loss = 182.3549, Accuracy = 38.17%
2025-05-07 22:37:13,607 - INFO - Epoch 14: Loss = 175.6110, Accuracy = 41.45%
2025-05-07 22:37:15,180 - INFO - Epoch 15: Loss = 169.9472, Accuracy = 42.02%
2025-05-07 22:37:16,840 - INFO - Epoch 16: Loss = 164.2245, Accuracy = 42.94%
2025-05-07 22:37:18,253 - INFO - Epoch 17: Loss = 158.1846, Accuracy = 45.05%
2025-05-07 22:37:19,736 - INFO - Epoch 18: Loss = 153.5024, Accuracy = 46.49%
2025-05-07 22:37:21,214 - INFO - Epoch 19: Loss = 147.0076, Accuracy = 50.31%
2025-05-07 22:37:22,771 - INFO - Epoch 20: Loss = 142.1448, Accuracy = 50.57%
2025-05-07 22:37:24,150 - INFO - Epoch 21: Loss = 137.5442, Accuracy = 53.29%
2025-05-07 22:37:25,498 - INFO - Epoch 22: Loss = 131.4096, Accuracy = 55.48%
2025-05-07 22:37:27,013 - INFO - Epoch 23: Loss = 127.3536, Accuracy = 56.27%
2025-05-07 22:37:28,571 - INFO - Epoch 24: Loss = 124.4655, Accuracy = 55.96%
2025-05-07 22:37:30,142 - INFO - Epoch 25: Loss = 119.3041, Accuracy = 58.33%
2025-05-07 22:37:31,670 - INFO - Epoch 26: Loss = 114.9798, Accuracy = 59.47%
2025-05-07 22:37:33,282 - INFO - Epoch 27: Loss = 111.4023, Accuracy = 61.17%
2025-05-07 22:37:34,890 - INFO - Epoch 28: Loss = 108.9691, Accuracy = 60.82%
2025-05-07 22:37:36,356 - INFO - Epoch 29: Loss = 104.6003, Accuracy = 63.15%
2025-05-07 22:37:37,817 - INFO - Epoch 30: Loss = 100.0646, Accuracy = 65.12%
2025-05-07 22:37:39,225 - INFO - Epoch 31: Loss = 95.3387, Accuracy = 67.70%
2025-05-07 22:37:40,647 - INFO - Epoch 32: Loss = 92.8410, Accuracy = 67.00%
2025-05-07 22:37:42,293 - INFO - Epoch 33: Loss = 87.7868, Accuracy = 70.51%
2025-05-07 22:37:43,843 - INFO - Epoch 34: Loss = 86.1308, Accuracy = 71.38%
2025-05-07 22:37:45,562 - INFO - Epoch 35: Loss = 85.0313, Accuracy = 69.37%
2025-05-07 22:37:46,887 - INFO - Epoch 36: Loss = 81.0051, Accuracy = 70.95%
2025-05-07 22:37:48,408 - INFO - Epoch 37: Loss = 78.1477, Accuracy = 72.57%
2025-05-07 22:37:49,858 - INFO - Epoch 38: Loss = 76.3457, Accuracy = 72.61%
2025-05-07 22:37:51,300 - INFO - Epoch 39: Loss = 71.4467, Accuracy = 75.46%
2025-05-07 22:37:53,011 - INFO - Epoch 40: Loss = 69.9885, Accuracy = 75.81%
