2025-05-06 13:59:52,443 - INFO - ✅ Window-Level Test Accuracy: 43.33%
2025-05-06 13:59:52,443 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,443 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,443 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:59:52,444 - INFO - True: brazil_nut      | Predicted: chervil
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: walnuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: pecans          | Predicted: pecans
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: almond          | Predicted: almond
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: cashew
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: cashew
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: cashew
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: cashew
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: cashew
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: peanuts         | Predicted: peanuts
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,444 - INFO - True: hazelnut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: pecans
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pili_nut        | Predicted: pili_nut
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: pistachios      | Predicted: radish
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,445 - INFO - True: cashew          | Predicted: peanuts
2025-05-06 13:59:52,734 - INFO - ✅ Window-Level Test Accuracy: 12.22%
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: ginger          | Predicted: cumin
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,734 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,735 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,735 - INFO - True: mustard         | Predicted: cabbage
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: pili_nut
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: pili_nut
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: pili_nut
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: pili_nut
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: pili_nut
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: chervil
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: chervil
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: chervil
2025-05-06 13:59:52,735 - INFO - True: chervil         | Predicted: chervil
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: allspice        | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: broccoli
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: broccoli
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
2025-05-06 13:59:52,735 - INFO - True: cumin           | Predicted: cumin
