2025-05-06 14:18:19,596 - INFO - ✅ Window-Level Test Accuracy: 12.22%
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: allspice
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: brazil_nut      | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: allspice
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: walnuts         | Predicted: chervil
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: chervil
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: pili_nut
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: pili_nut
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: pili_nut
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: pecans          | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: hazelnut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: brazil_nut
2025-05-06 14:18:19,597 - INFO - True: almond          | Predicted: brussel_sprouts
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: allspice
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: pecans
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: chervil
2025-05-06 14:18:19,597 - INFO - True: peanuts         | Predicted: chervil
2025-05-06 14:18:19,597 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: hazelnut        | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: allspice
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: chestnuts       | Predicted: chestnuts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: allspice
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brazil_nut
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brazil_nut
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pili_nut        | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: pili_nut
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: hazelnut
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: brazil_nut
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: pistachios      | Predicted: brussel_sprouts
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: pecans
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: chervil
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: hazelnut
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: brazil_nut
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: brazil_nut
2025-05-06 14:18:19,598 - INFO - True: cashew          | Predicted: brazil_nut
2025-05-06 14:18:19,891 - INFO - ✅ Window-Level Test Accuracy: 12.22%
2025-05-06 14:18:19,892 - INFO - True: brazil_nut      | Predicted: allspice
2025-05-06 14:18:19,892 - INFO - True: brazil_nut      | Predicted: hazelnut
2025-05-06 14:18:19,892 - INFO - True: brazil_nut      | Predicted: brazil_nut
