2025-05-07 22:49:42,811 - INFO - Training on device: cuda
2025-05-07 22:49:47,736 - INFO - Epoch 01: Loss = 312.0875, Accuracy = 5.13%
2025-05-07 22:49:52,088 - INFO - Epoch 02: Loss = 296.4050, Accuracy = 9.06%
2025-05-07 22:49:56,572 - INFO - Epoch 03: Loss = 283.9366, Accuracy = 13.06%
2025-05-07 22:50:00,940 - INFO - Epoch 04: Loss = 273.8872, Accuracy = 14.50%
2025-05-07 22:50:05,335 - INFO - Epoch 05: Loss = 262.6588, Accuracy = 17.03%
2025-05-07 22:50:09,588 - INFO - Epoch 06: Loss = 255.6396, Accuracy = 18.46%
2025-05-07 22:50:14,045 - INFO - Epoch 07: Loss = 246.4958, Accuracy = 20.61%
2025-05-07 22:50:18,428 - INFO - Epoch 08: Loss = 238.7557, Accuracy = 22.99%
2025-05-07 22:50:22,942 - INFO - Epoch 09: Loss = 233.0733, Accuracy = 22.23%
2025-05-07 22:50:27,227 - INFO - Epoch 10: Loss = 224.9482, Accuracy = 23.48%
2025-05-07 22:50:31,573 - INFO - Epoch 11: Loss = 217.6807, Accuracy = 25.67%
2025-05-07 22:50:36,017 - INFO - Epoch 12: Loss = 211.3172, Accuracy = 26.58%
2025-05-07 22:50:40,257 - INFO - Epoch 13: Loss = 205.9158, Accuracy = 28.69%
2025-05-07 22:50:44,599 - INFO - Epoch 14: Loss = 200.2554, Accuracy = 28.46%
2025-05-07 22:50:48,803 - INFO - Epoch 15: Loss = 194.0374, Accuracy = 31.52%
2025-05-07 22:50:53,249 - INFO - Epoch 16: Loss = 191.1569, Accuracy = 31.29%
2025-05-07 22:50:57,564 - INFO - Epoch 17: Loss = 186.6421, Accuracy = 32.09%
2025-05-07 22:51:01,833 - INFO - Epoch 18: Loss = 182.1677, Accuracy = 34.01%
2025-05-07 22:51:06,163 - INFO - Epoch 19: Loss = 177.7147, Accuracy = 35.86%
2025-05-07 22:51:10,577 - INFO - Epoch 20: Loss = 175.6130, Accuracy = 36.58%
2025-05-07 22:51:15,012 - INFO - Epoch 21: Loss = 171.9722, Accuracy = 37.86%
2025-05-07 22:51:19,223 - INFO - Epoch 22: Loss = 170.2330, Accuracy = 38.77%
2025-05-07 22:51:23,576 - INFO - Epoch 23: Loss = 165.0605, Accuracy = 40.47%
2025-05-07 22:51:27,832 - INFO - Epoch 24: Loss = 162.4516, Accuracy = 41.00%
2025-05-07 22:51:32,267 - INFO - Epoch 25: Loss = 160.2793, Accuracy = 42.24%
2025-05-07 22:51:36,525 - INFO - Epoch 26: Loss = 158.4398, Accuracy = 43.45%
2025-05-07 22:51:40,889 - INFO - Epoch 27: Loss = 154.2029, Accuracy = 45.22%
2025-05-07 22:51:45,297 - INFO - Epoch 28: Loss = 151.5907, Accuracy = 45.19%
2025-05-07 22:51:49,584 - INFO - Epoch 29: Loss = 147.7358, Accuracy = 47.41%
2025-05-07 22:51:53,829 - INFO - Epoch 30: Loss = 147.3553, Accuracy = 46.06%
2025-05-07 22:51:57,920 - INFO - Epoch 31: Loss = 142.4583, Accuracy = 48.77%
2025-05-07 22:52:02,347 - INFO - Epoch 32: Loss = 142.4241, Accuracy = 48.02%
2025-05-07 22:52:04,338 - INFO - Epoch 33: Loss = 139.8115, Accuracy = 49.08%
2025-05-07 22:52:05,604 - INFO - Epoch 34: Loss = 138.3611, Accuracy = 49.30%
2025-05-07 22:52:06,565 - INFO - Epoch 35: Loss = 136.9800, Accuracy = 50.28%
2025-05-07 22:52:07,626 - INFO - Epoch 36: Loss = 134.6456, Accuracy = 50.51%
2025-05-07 22:52:08,663 - INFO - Epoch 37: Loss = 133.7945, Accuracy = 50.81%
2025-05-07 22:52:09,628 - INFO - Epoch 38: Loss = 132.2082, Accuracy = 50.51%
2025-05-07 22:52:10,656 - INFO - Epoch 39: Loss = 132.5345, Accuracy = 51.19%
2025-05-07 22:52:11,772 - INFO - Epoch 40: Loss = 129.9137, Accuracy = 51.60%
2025-05-07 22:52:12,732 - INFO - Epoch 41: Loss = 127.3980, Accuracy = 52.13%
2025-05-07 22:52:13,692 - INFO - Epoch 42: Loss = 128.5700, Accuracy = 51.68%
2025-05-07 22:52:14,723 - INFO - Epoch 43: Loss = 124.6970, Accuracy = 53.15%
2025-05-07 22:52:15,861 - INFO - Epoch 44: Loss = 125.3058, Accuracy = 51.68%
