2025-05-07 23:03:05,543 - INFO - Training on device: cuda
2025-05-07 23:03:06,123 - INFO - Epoch 01: Loss = 296.3828, Accuracy = 2.77%
2025-05-07 23:03:06,322 - INFO - Epoch 02: Loss = 292.8139, Accuracy = 5.46%
2025-05-07 23:03:06,555 - INFO - Epoch 03: Loss = 285.6538, Accuracy = 6.83%
2025-05-07 23:03:06,713 - INFO - Epoch 04: Loss = 272.8556, Accuracy = 8.77%
2025-05-07 23:03:06,885 - INFO - Epoch 05: Loss = 258.4473, Accuracy = 12.13%
2025-05-07 23:03:07,053 - INFO - Epoch 06: Loss = 245.8832, Accuracy = 14.82%
2025-05-07 23:03:07,232 - INFO - Epoch 07: Loss = 235.6590, Accuracy = 15.94%
2025-05-07 23:03:07,721 - INFO - Epoch 08: Loss = 228.1215, Accuracy = 17.43%
2025-05-07 23:03:07,955 - INFO - Epoch 09: Loss = 221.6854, Accuracy = 18.13%
2025-05-07 23:03:08,122 - INFO - Epoch 10: Loss = 216.4235, Accuracy = 19.37%
2025-05-07 23:03:08,363 - INFO - Epoch 11: Loss = 211.7874, Accuracy = 20.78%
2025-05-07 23:03:08,583 - INFO - Epoch 12: Loss = 207.9517, Accuracy = 21.98%
2025-05-07 23:03:08,750 - INFO - Epoch 13: Loss = 204.1903, Accuracy = 23.88%
2025-05-07 23:03:09,037 - INFO - Epoch 14: Loss = 200.5398, Accuracy = 24.05%
2025-05-07 23:03:09,486 - INFO - Epoch 15: Loss = 197.7234, Accuracy = 25.12%
2025-05-07 23:03:10,077 - INFO - Epoch 16: Loss = 194.7027, Accuracy = 25.04%
2025-05-07 23:03:10,682 - INFO - Epoch 17: Loss = 191.8105, Accuracy = 25.95%
2025-05-07 23:03:11,132 - INFO - Epoch 18: Loss = 189.6811, Accuracy = 27.03%
2025-05-07 23:03:11,328 - INFO - Epoch 19: Loss = 187.3001, Accuracy = 27.28%
2025-05-07 23:03:11,569 - INFO - Epoch 20: Loss = 185.1131, Accuracy = 27.86%
2025-05-07 23:03:11,730 - INFO - Epoch 21: Loss = 182.3868, Accuracy = 27.86%
2025-05-07 23:03:11,889 - INFO - Epoch 22: Loss = 179.8782, Accuracy = 28.60%
2025-05-07 23:03:12,052 - INFO - Epoch 23: Loss = 177.7392, Accuracy = 29.01%
2025-05-07 23:03:12,224 - INFO - Epoch 24: Loss = 175.2856, Accuracy = 30.17%
2025-05-07 23:03:12,456 - INFO - Epoch 25: Loss = 173.8036, Accuracy = 30.50%
2025-05-07 23:03:12,622 - INFO - Epoch 26: Loss = 172.1891, Accuracy = 31.04%
2025-05-07 23:03:12,781 - INFO - Epoch 27: Loss = 170.4689, Accuracy = 31.00%
2025-05-07 23:03:12,955 - INFO - Epoch 28: Loss = 168.1689, Accuracy = 31.58%
2025-05-07 23:03:13,119 - INFO - Epoch 29: Loss = 165.9010, Accuracy = 32.53%
2025-05-07 23:03:13,335 - INFO - Epoch 30: Loss = 164.4299, Accuracy = 32.41%
2025-05-07 23:03:13,577 - INFO - Epoch 31: Loss = 162.5950, Accuracy = 33.44%
2025-05-07 23:03:13,736 - INFO - Epoch 32: Loss = 160.5942, Accuracy = 34.85%
2025-05-07 23:03:13,896 - INFO - Epoch 33: Loss = 159.2351, Accuracy = 35.02%
2025-05-07 23:03:14,078 - INFO - Epoch 34: Loss = 157.4448, Accuracy = 35.68%
2025-05-07 23:03:14,319 - INFO - Epoch 35: Loss = 155.7981, Accuracy = 35.93%
2025-05-07 23:03:14,556 - INFO - Epoch 36: Loss = 154.2527, Accuracy = 36.51%
2025-05-07 23:03:14,716 - INFO - Epoch 37: Loss = 152.7235, Accuracy = 38.16%
2025-05-07 23:03:14,889 - INFO - Epoch 38: Loss = 150.6266, Accuracy = 37.83%
2025-05-07 23:03:15,057 - INFO - Epoch 39: Loss = 150.0554, Accuracy = 39.16%
2025-05-07 23:03:15,229 - INFO - Epoch 40: Loss = 148.0139, Accuracy = 39.16%
2025-05-07 23:03:15,484 - INFO - Epoch 41: Loss = 146.9369, Accuracy = 39.07%
2025-05-07 23:03:15,653 - INFO - Epoch 42: Loss = 145.3385, Accuracy = 39.57%
2025-05-07 23:03:15,813 - INFO - Epoch 43: Loss = 144.2726, Accuracy = 39.90%
2025-05-07 23:03:15,974 - INFO - Epoch 44: Loss = 142.6440, Accuracy = 39.78%
2025-05-07 23:03:16,151 - INFO - Epoch 45: Loss = 141.4591, Accuracy = 41.56%
2025-05-07 23:03:16,331 - INFO - Epoch 46: Loss = 140.5459, Accuracy = 40.98%
2025-05-07 23:03:16,566 - INFO - Epoch 47: Loss = 138.7593, Accuracy = 42.38%
2025-05-07 23:03:16,725 - INFO - Epoch 48: Loss = 137.3596, Accuracy = 43.13%
2025-05-07 23:03:16,895 - INFO - Epoch 49: Loss = 135.6481, Accuracy = 43.75%
2025-05-07 23:03:17,061 - INFO - Epoch 50: Loss = 134.7174, Accuracy = 43.79%
2025-05-07 23:03:17,232 - INFO - Epoch 51: Loss = 133.8376, Accuracy = 43.54%
2025-05-07 23:03:17,509 - INFO - Epoch 52: Loss = 132.7715, Accuracy = 44.62%
2025-05-07 23:03:17,684 - INFO - Epoch 53: Loss = 130.8009, Accuracy = 45.32%
2025-05-07 23:03:17,844 - INFO - Epoch 54: Loss = 129.7939, Accuracy = 45.53%
2025-05-07 23:03:18,004 - INFO - Epoch 55: Loss = 128.3996, Accuracy = 45.82%
2025-05-07 23:03:18,167 - INFO - Epoch 56: Loss = 128.0107, Accuracy = 46.61%
2025-05-07 23:03:18,464 - INFO - Epoch 57: Loss = 126.2532, Accuracy = 46.48%
2025-05-07 23:03:18,635 - INFO - Epoch 58: Loss = 124.8539, Accuracy = 47.19%
2025-05-07 23:03:18,794 - INFO - Epoch 59: Loss = 123.4662, Accuracy = 48.84%
2025-05-07 23:03:18,964 - INFO - Epoch 60: Loss = 122.2797, Accuracy = 49.21%
2025-05-07 23:03:19,130 - INFO - Epoch 61: Loss = 121.2849, Accuracy = 49.38%
2025-05-07 23:03:19,310 - INFO - Epoch 62: Loss = 121.0702, Accuracy = 49.88%
2025-05-07 23:03:19,537 - INFO - Epoch 63: Loss = 119.2610, Accuracy = 50.21%
2025-05-07 23:03:19,701 - INFO - Epoch 64: Loss = 117.9376, Accuracy = 50.33%
2025-05-07 23:03:19,860 - INFO - Epoch 65: Loss = 116.9396, Accuracy = 51.12%
2025-05-07 23:03:20,027 - INFO - Epoch 66: Loss = 116.4966, Accuracy = 51.41%
2025-05-07 23:03:20,187 - INFO - Epoch 67: Loss = 115.4114, Accuracy = 51.16%
2025-05-07 23:03:20,397 - INFO - Epoch 68: Loss = 114.1730, Accuracy = 52.69%
2025-05-07 23:03:20,660 - INFO - Epoch 69: Loss = 112.8647, Accuracy = 52.24%
2025-05-07 23:03:20,867 - INFO - Epoch 70: Loss = 112.3575, Accuracy = 52.40%
2025-05-07 23:03:21,040 - INFO - Epoch 71: Loss = 112.2660, Accuracy = 52.94%
2025-05-07 23:03:21,200 - INFO - Epoch 72: Loss = 110.5627, Accuracy = 54.14%
2025-05-07 23:03:21,448 - INFO - Epoch 73: Loss = 109.6269, Accuracy = 53.27%
2025-05-07 23:03:21,613 - INFO - Epoch 74: Loss = 108.6711, Accuracy = 55.34%
2025-05-07 23:03:21,778 - INFO - Epoch 75: Loss = 108.6206, Accuracy = 54.55%
2025-05-07 23:03:21,939 - INFO - Epoch 76: Loss = 106.8099, Accuracy = 54.39%
2025-05-07 23:03:22,104 - INFO - Epoch 77: Loss = 106.3880, Accuracy = 55.75%
2025-05-07 23:03:22,283 - INFO - Epoch 78: Loss = 104.5614, Accuracy = 55.71%
2025-05-07 23:03:22,506 - INFO - Epoch 79: Loss = 104.5019, Accuracy = 56.17%
