2025-05-07 20:15:17,318 - INFO - Training on device: cuda
2025-05-07 20:15:24,328 - INFO - Epoch 01: Loss = 14453.6356, Accuracy = 24.25%
2025-05-07 20:15:31,016 - INFO - Epoch 02: Loss = 13401.8716, Accuracy = 21.53%
2025-05-07 20:15:37,690 - INFO - Epoch 03: Loss = 11924.4539, Accuracy = 26.68%
2025-05-07 20:15:44,368 - INFO - Epoch 04: Loss = 10873.1008, Accuracy = 31.39%
2025-05-07 20:15:50,803 - INFO - Epoch 05: Loss = 10239.7612, Accuracy = 34.16%
2025-05-07 20:15:57,470 - INFO - Epoch 06: Loss = 9804.9699, Accuracy = 35.83%
2025-05-07 20:16:04,155 - INFO - Epoch 07: Loss = 9279.7805, Accuracy = 38.49%
2025-05-07 20:16:10,839 - INFO - Epoch 08: Loss = 8911.7803, Accuracy = 40.29%
2025-05-07 20:16:17,515 - INFO - Epoch 09: Loss = 8620.8146, Accuracy = 41.22%
2025-05-07 20:16:24,193 - INFO - Epoch 10: Loss = 8460.3115, Accuracy = 41.53%
2025-05-07 20:16:30,706 - INFO - Epoch 11: Loss = 8278.1567, Accuracy = 42.25%
2025-05-07 20:16:37,379 - INFO - Epoch 12: Loss = 8013.7288, Accuracy = 43.67%
2025-05-07 20:16:44,081 - INFO - Epoch 13: Loss = 7788.2271, Accuracy = 44.77%
2025-05-07 20:16:50,753 - INFO - Epoch 14: Loss = 7529.1041, Accuracy = 46.18%
2025-05-07 20:16:57,430 - INFO - Epoch 15: Loss = 7376.8075, Accuracy = 46.98%
2025-05-07 20:17:04,110 - INFO - Epoch 16: Loss = 7290.1712, Accuracy = 47.45%
2025-05-07 20:17:10,787 - INFO - Epoch 17: Loss = 7213.2879, Accuracy = 47.92%
2025-05-07 20:17:17,451 - INFO - Epoch 18: Loss = 7108.8600, Accuracy = 48.16%
2025-05-07 20:17:24,118 - INFO - Epoch 19: Loss = 7039.0974, Accuracy = 48.15%
2025-05-07 20:17:30,697 - INFO - Epoch 20: Loss = 6978.1639, Accuracy = 48.16%
2025-05-07 20:17:37,344 - INFO - Epoch 21: Loss = 6947.6376, Accuracy = 48.23%
2025-05-07 20:17:44,019 - INFO - Epoch 22: Loss = 6881.3795, Accuracy = 48.41%
2025-05-07 20:17:50,720 - INFO - Epoch 23: Loss = 6797.5131, Accuracy = 49.22%
2025-05-07 20:17:57,403 - INFO - Epoch 24: Loss = 6697.2642, Accuracy = 50.15%
2025-05-07 20:18:04,095 - INFO - Epoch 25: Loss = 6656.5119, Accuracy = 50.75%
2025-05-07 20:18:10,782 - INFO - Epoch 26: Loss = 6636.6789, Accuracy = 51.01%
2025-05-07 20:18:17,473 - INFO - Epoch 27: Loss = 6641.4577, Accuracy = 51.02%
2025-05-07 20:18:24,164 - INFO - Epoch 28: Loss = 6552.6871, Accuracy = 51.47%
2025-05-07 20:18:30,870 - INFO - Epoch 29: Loss = 6409.5333, Accuracy = 52.38%
2025-05-07 20:18:37,556 - INFO - Epoch 30: Loss = 6335.2077, Accuracy = 53.00%
2025-05-07 20:18:44,244 - INFO - Epoch 31: Loss = 6266.6578, Accuracy = 53.52%
2025-05-07 20:18:50,939 - INFO - Epoch 32: Loss = 6238.4995, Accuracy = 53.85%
2025-05-07 20:18:57,646 - INFO - Epoch 33: Loss = 6144.7409, Accuracy = 54.42%
2025-05-07 20:19:04,351 - INFO - Epoch 34: Loss = 6006.7190, Accuracy = 55.07%
2025-05-07 20:19:11,053 - INFO - Epoch 35: Loss = 5878.5781, Accuracy = 55.80%
2025-05-07 20:19:17,755 - INFO - Epoch 36: Loss = 5771.8791, Accuracy = 56.65%
2025-05-07 20:19:24,443 - INFO - Epoch 37: Loss = 5694.0050, Accuracy = 57.31%
2025-05-07 20:19:31,131 - INFO - Epoch 38: Loss = 5591.6486, Accuracy = 57.57%
2025-05-07 20:19:37,816 - INFO - Epoch 39: Loss = 5509.7668, Accuracy = 57.85%
2025-05-07 20:19:44,498 - INFO - Epoch 40: Loss = 5430.5314, Accuracy = 58.49%
