timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State2,26,4294967295,25.56,1004.27,45.50,81.83,106.22,1
483060,155,200,311,781,2,26,4294967295,25.56,1004.26,45.53,81.67,106.13,1
484056,155,200,311,781,2,27,4294967295,25.56,1004.27,45.54,81.99,106.13,1
485052,153,200,310,781,2,25,4294967295,25.56,1004.27,45.57,81.59,106.13,1
486048,153,199,309,780,2,25,4294967295,25.56,1004.27,45.61,81.67,106.05,1
487044,151,199,307,780,2,25,4294967295,25.56,1004.28,45.64,81.83,106.05,1
488040,150,198,307,780,2,24,4294967295,25.56,1004.28,45.65,81.59,105.97,1
489036,149,197,305,779,2,26,4294967295,25.56,1004.29,45.70,81.75,105.97,1
490032,148,197,304,779,2,26,4294967295,25.56,1004.29,45.70,81.99,106.05,1
491028,147,197,303,779,2,25,4294967295,25.56,1004.28,45.72,82.07,105.97,1
492024,147,197,303,778,2,25,4294967295,25.56,1004.29,45.74,81.75,106.05,1
493020,146,196,302,779,2,25,4294967295,25.57,1004.28,45.74,82.07,106.05,1
494016,145,195,301,779,2,26,4294967295,25.57,1004.28,45.75,81.75,106.05,1
495012,145,195,300,778,2,26,4294967295,25.57,1004.28,45.76,81.59,106.13,1
496008,144,195,299,778,2,26,4294967295,25.57,1004.27,45.75,81.91,106.13,1
497004,144,194,298,778,2,25,4294967295,25.57,1004.27,45.75,81.99,106.13,1
498000,143,193,297,777,2,25,4294967295,25.57,1004.27,45.75,81.91,106.13,1
498996,142,193,296,777,2,28,4294967295,25.57,1004.27,45.77,81.91,106.13,1
499992,141,194,296,777,2,25,4294967295,25.57,1004.27,45.76,81.91,106.13,1
500988,141,193,295,777,2,25,4294967295,25.57,1004.27,45.77,81.91,106.13,1
501984,140,193,294,777,2,25,4294967295,25.58,1004.27,45.77,81.83,106.13,1
502980,140,192,293,777,2,25,4294967295,25.58,1004.27,45.77,81.91,106.22,1
503976,139,192,293,776,2,26,4294967295,25.58,1004.26,45.77,81.99,106.13,1
504972,139,191,292,776,2,26,4294967295,25.58,1004.27,45.76,81.91,106.13,1
505968,138,191,291,776,2,25,4294967295,25.58,1004.27,45.77,82.07,106.22,1
506964,138,191,291,776,2,26,4294967295,25.58,1004.26,45.74,82.23,106.22,1
507960,137,190,290,776,2,26,4294967295,25.58,1004.26,45.74,81.99,106.13,1
508956,136,190,289,776,2,26,4294967295,25.58,1004.27,45.76,82.07,106.13,1
509952,136,190,289,776,2,26,4294967295,25.59,1004.27,45.74,82.07,106.13,1
510948,136,189,288,776,2,24,4294967295,25.59,1004.27,45.76,82.15,106.13,1
511944,136,189,288,777,2,26,4294967295,25.59,1004.27,45.75,81.99,106.05,1
512940,135,188,287,776,2,26,4294967295,25.59,1004.28,45.74,81.75,106.22,1
513936,135,189,286,776,2,25,4294967295,25.59,1004.26,45.75,81.91,106.22,1
514932,135,188,286,776,2,26,4294967295,25.59,1004.26,45.73,82.15,106.22,1
515928,135,188,285,776,2,25,4294967295,25.59,1004.26,45.74,81.99,106.22,1
516924,134,188,285,777,2,25,4294967295,25.59,1004.26,45.76,82.07,106.22,1
517920,134,188,284,776,2,25,4294967295,25.59,1004.26,45.76,81.99,106.13,1
518916,134,187,284,776,2,25,4294967295,25.60,1004.27,45.74,81.75,106.13,1
519912,134,187,284,777,2,25,4294967295,25.60,1004.27,45.74,81.91,106.22,1
520908,133,187,283,777,2,26,4294967295,25.60,1004.26,45.73,82.31,106.22,1
521904,133,187,282,776,2,25,4294967295,25.60,1004.26,45.71,81.91,106.13,1
522900,134,187,282,777,2,25,4294967295,25.60,1004.27,45.71,82.23,106.05,1
523896,133,187,282,776,2,26,4294967295,25.60,1004.28,45.71,82.23,106.05,1
524892,133,186,282,777,2,27,4294967295,25.61,1004.28,45.71,82.15,106.05,1
525888,133,186,281,776,2,26,4294967295,25.61,1004.28,45.71,82.07,105.97,1
526884,133,186,281,777,2,25,4294967295,25.61,1004.29,45.71,82.07,105.97,1
527880,133,186,281,777,2,25,4294967295,25.61,1004.29,45.72,81.83,105.97,1
528876,133,186,280,777,2,25,4294967295,25.61,1004.29,45.70,81.99,105.97,1
529872,133,186,280,777,2,25,4294967295,25.61,1004.29,45.70,81.75,105.97,1
530868,133,185,280,777,2,25,4294967295,25.61,1004.29,45.69,82.07,105.97,1
531864,133,185,279,777,2,25,4294967295,25.61,1004.29,45.68,81.83,105.97,1
532860,133,185,279,777,2,25,4294967295,25.62,1004.29,45.69,82.23,105.97,1
533856,134,185,279,777,2,25,4294967295,25.62,1004.29,45.67,81.99,106.05,1
534852,133,185,279,777,2,25,4294967295,25.62,1004.28,45.66,82.07,105.97,1
535848,134,185,279,777,2,25,4294967295,25.62,1004.29,45.67,81.99,106.05,1
536844,134,185,278,777,2,25,4294967295,25.62,1004.28,45.66,82.31,105.97,1
537840,134,185,278,778,2,25,4294967295,25.62,1004.29,45.65,82.07,105.88,1
538836,134,185,278,777,2,25,4294967295,25.62,1004.30,45.63,82.07,105.88,1
539832,134,185,278,778,3,25,4294967295,25.62,1004.30,45.63,82.15,105.88,1
540828,134,184,278,777,2,25,4294967295,25.62,1004.30,45.61,82.23,105.97,1
541824,134,184,277,777,2,25,4294967295,25.62,1004.29,45.61,82.07,105.88,1
542820,134,184,278,778,2,25,4294967295,25.63,1004.30,45.61,82.23,105.88,1
543816,134,184,278,778,2,25,4294967295,25.63,1004.30,45.61,82.31,105.80,1
544812,134,184,278,778,2,23,4294967295,25.63,1004.31,45.61,82.15,105.88,1
545808,134,184,278,777,2,25,4294967295,25.63,1004.30,45.61,82.23,105.88,1
