timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State-10.28,1
405372,43,78,110,781,8,21,0,25.47,1018.24,25.81,344.87,-10.36,1
406368,44,78,109,781,8,21,0,25.47,1018.25,25.84,346.68,-10.36,1
407364,43,78,109,781,8,21,0,25.47,1018.25,25.88,346.68,-10.36,1
408360,43,78,108,781,8,21,0,25.47,1018.25,25.90,347.40,-10.28,1
409356,43,78,109,781,8,20,0,25.47,1018.24,25.94,348.50,-10.28,1
410352,43,78,108,781,8,21,0,25.47,1018.24,25.96,348.14,-10.28,1
411348,43,77,108,781,9,21,0,25.47,1018.24,25.98,349.24,-10.28,1
412344,43,78,107,780,7,21,0,25.47,1018.24,25.99,349.98,-10.28,1
413340,43,77,107,780,9,22,0,25.47,1018.24,26.00,350.35,-10.28,1
414336,42,77,107,780,11,21,0,25.47,1018.24,26.01,351.10,-10.28,1
415332,42,77,107,780,9,22,0,25.47,1018.24,26.00,352.22,-10.36,1
416328,42,77,107,780,8,21,0,25.47,1018.25,26.03,353.35,-10.45,1
417324,42,77,106,780,9,22,0,25.47,1018.26,26.04,355.25,-10.36,1
418320,42,77,106,779,8,21,0,25.47,1018.25,26.06,358.71,-10.36,1
419316,42,77,106,779,7,21,0,25.47,1018.25,26.07,354.86,-10.36,1
420312,42,77,106,779,8,21,0,25.47,1018.25,26.07,356.78,-10.36,1
421308,41,77,106,779,8,20,0,25.47,1018.25,26.08,354.48,-10.28,1
422304,42,77,105,779,8,20,0,25.47,1018.24,26.09,357.16,-10.28,1
423300,41,77,105,779,8,21,0,25.47,1018.24,26.09,359.49,-10.36,1
424296,42,77,104,779,9,21,0,25.47,1018.25,26.11,357.55,-10.36,1
425292,41,77,104,779,8,21,0,25.48,1018.25,26.10,360.28,-10.36,1
426288,41,77,104,779,8,21,0,25.47,1018.25,26.10,358.71,-10.36,1
427284,41,77,104,779,9,20,0,25.47,1018.25,26.09,361.06,-10.45,1
428280,41,77,104,779,8,21,0,25.47,1018.26,26.10,361.46,-10.45,1
429276,41,76,104,779,9,21,0,25.47,1018.26,26.11,362.25,-10.45,1
430272,41,77,104,780,8,23,0,25.47,1018.26,26.11,362.65,-10.45,1
431268,41,77,103,779,9,21,0,25.47,1018.26,26.12,361.46,-10.45,1
432264,41,77,104,780,9,22,0,25.47,1018.26,26.13,365.46,-10.53,1
433260,41,77,103,779,8,21,0,25.47,1018.27,26.15,364.25,-10.53,1
434256,40,77,103,780,8,21,0,25.47,1018.27,26.15,364.65,-10.45,1
435252,41,76,103,779,9,21,0,25.47,1018.26,26.16,365.86,-10.53,1
436248,40,77,103,780,8,21,0,25.48,1018.27,26.14,364.25,-10.53,1
437244,40,77,103,780,8,21,0,25.48,1018.27,26.14,367.49,-10.45,1
438240,40,77,103,780,9,21,0,25.48,1018.26,26.15,366.67,-10.53,1
439236,40,77,102,781,9,21,0,25.48,1018.27,26.13,367.08,-10.53,1
440232,40,77,103,781,7,21,0,25.48,1018.27,26.13,369.13,-10.53,1
441228,40,77,103,781,9,21,0,25.48,1018.27,26.14,369.54,-10.53,1
442224,40,77,102,781,8,21,0,25.48,1018.27,26.13,369.95,-10.53,1
443220,40,77,102,781,8,21,0,25.47,1018.27,26.13,370.79,-10.61,1
444216,40,76,102,780,8,21,0,25.47,1018.28,26.12,370.79,-10.61,1
445212,40,76,102,781,7,21,0,25.48,1018.28,26.12,370.79,-10.61,1
446208,40,77,102,781,8,21,0,25.48,1018.28,26.12,372.46,-10.61,1
447204,40,76,102,781,8,21,0,25.48,1018.28,26.12,370.37,-10.61,1
448200,40,77,102,781,8,22,0,25.48,1018.28,26.10,373.72,-10.53,1
449196,40,77,102,781,8,21,0,25.48,1018.27,26.11,372.88,-10.53,1
450192,40,77,101,781,8,21,0,25.48,1018.27,26.12,372.46,-10.53,1
451188,40,77,101,781,8,21,0,25.48,1018.27,26.12,373.72,-10.45,1
452184,40,77,101,781,8,21,0,25.48,1018.26,26.13,374.14,-10.53,1
453180,40,76,101,781,7,21,0,25.48,1018.27,26.13,374.14,-10.61,1
454176,40,76,101,781,8,22,0,25.48,1018.28,26.14,376.70,-10.61,1
455172,40,76,101,782,8,22,0,25.48,1018.28,26.15,376.27,-10.61,1
456168,40,77,101,782,8,21,0,25.48,1018.28,26.16,372.88,-10.61,1
457164,40,76,101,781,9,22,0,25.48,1018.28,26.15,376.70,-10.69,1
458160,40,77,101,782,8,21,0,25.48,1018.29,26.15,378.07,-10.61,1
459156,40,77,101,782,11,22,0,25.48,1018.28,26.13,378.71,-10.61,1
460152,40,77,101,782,8,21,0,25.48,1018.28,26.14,379.35,-10.61,1
461148,41,77,101,783,8,22,0,25.48,1018.28,26.12,377.86,-10.61,1
462144,40,77,101,782,9,22,0,25.48,1018.28,26.12,378.92,-10.61,1
463140,40,77,101,783,8,21,0,25.48,1018.28,26.13,379.99,-10.69,1
464136,40,77,101,783,9,22,0,25.49,1018.29,26.13,380.64,-10.61,1
465132,41,77,101,783,8,21,0,25.49,1018.28,26.14,382.59,-10.53,1
466128,40,77,101,783,8,21,0,25.49,1018.27,26.14,381.07,-10.61,1
467124,40,77,101,783,8,21,0,25.49,1018.28,26.15,379.99,-10.69,1
468120,40,77,101,784,7,21,0,25.49,1018.29,26.15,382.81,-10.61,1
469116,40,77,101,784,10,21,0,25.49,1018.28,26.17,382.15,-10.61,1
470112,41,77,101,784,8,21,0,25.49,1018.28,26.17,383.24,-10.69,1
471108,41,77,101,784,8,21,0,25.49,1018.29,26.18,382.59,-10.69,1
472104,40,77,101,784,8,21,0,25.49,1018.29,26.19,385.66,-10.69,1
473100,40,77,100,784,8,21,0,25.49,1018.29,26.17,385.44,-10.78,1
474096,41,77,101,784,7,21,0,25.49,1018.30,26.18,385.44,-10.78,1
475092,40,77,100,784,8,21,0,25.49,1018.30,26.19,384.12,-10.69,1
476088,41,77,100,785,7,22,0,25.49,1018.29,26.20,385.44,-10.78,1
477084,40,77,101,784,8,22,0,25.49,1018.30,26.23,386.77,-10.78,1
478080,40,77,100,784,9,21,0,25.49,1018.30,26.22,387.22,-10.78,1
479076,40,77,101,784,8,21,0,25.49,1018.30,26.22,387.67,-10.78,1
480072,40,77,101,784,8,21,0,25.49,1018.30,26.22,384.12,-10.86,1
481068,40,77,101,784,9,22,0,25.49,1018.31,26.23,386.55,-10.78,1
482064,41,77,100,784,8,22,0,25.49,1018.30,26.24,385.66,-10.78,1
483060,40,77,100,784,8,23,0,25.49,1018.30,26.26,386.77,-10.78,1
484056,41,77,100,784,8,23,0,25.49,1018.30,26.28,386.55,-10.78,1
485052,40,77,101,784,8,21,0,25.49,1018.30,26.29,385.44,-10.86,1
486048,40,77,101,784,8,21,0,25.49,1018.31,26.31,389.01,-10.86,1
487044,40,77,100,785,8,21,0,25.49,1018.31,26.30,387.44,-10.94,1
488040,41,76,101,785,8,22,0,25.49,1018.32,26.31,385.44,-10.94,1
489036,41,77,100,786,8,23,0,25.49,1018.32,26.32,388.12,-11.03,1
490032,41,77,101,785,8,22,0,25.49,1018.33,26.32,388.12,-10.94,1
491028,40,77,101,786,7,21,0,25.49,1018.32,26.34,390.37,-10.94,1
